Id	Desc	Name	ScriptId	IsSkillUse	SkillId	ConsumeFlag	CoolDownId	CoolDownNoticeLeftTime	CanUseInBW	UseParamA	UseParamB	UseParamC	UseParamD
28165	等级礼包-飞升110级（晚于服务器第3档）	奔逸绝尘-飞升110级	216	0	-1	1	-1	0	1	595	0	0	0
28166	等级礼包-飞升115级（晚于服务器第3档）	奔逸绝尘-飞升115级	216	0	-1	1	-1	0	1	596	0	0	0
28167	等级礼包-飞升120级（晚于服务器第3档）	奔逸绝尘-飞升120级	216	0	-1	1	-1	0	1	597	0	0	0
28168	等级礼包-飞升125级（晚于服务器第3档）	奔逸绝尘-飞升125级	216	0	-1	1	-1	0	1	598	0	0	0
28169	等级礼包-飞升130级（晚于服务器第3档）	奔逸绝尘-飞升130级	216	0	-1	1	-1	0	1	599	0	0	0
28170	等级礼包-飞升135级（晚于服务器第3档）	奔逸绝尘-飞升135级	216	0	-1	1	-1	0	1	600	0	0	0
28171	等级礼包-飞升140级（晚于服务器第3档）	奔逸绝尘-飞升140级	216	0	-1	1	-1	0	1	601	0	0	0
28172	等级礼包-飞升145级（晚于服务器第3档）	奔逸绝尘-飞升145级	216	0	-1	1	-1	0	1	602	0	0	0
28173	等级礼包-飞升150级（晚于服务器第3档）	奔逸绝尘-飞升150级	216	0	-1	1	-1	0	1	603	0	0	0
28174	等级礼包-飞升155级（晚于服务器第3档）	奔逸绝尘-飞升155级	216	0	-1	1	-1	0	1	604	0	0	0
28175	等级礼包-飞升160级（晚于服务器第3档）	奔逸绝尘-飞升160级	216	0	-1	1	-1	0	1	605	0	0	0
28176	夫妻副本称号锦囊	心有灵犀称号锦囊	216	0	-1	1	-1	0	1	413	0	0	0
28177	6元日卡礼包1	日进斗金吉祥礼包	216	0	-1	1	-1	0	1	445	0	0	0
28178	6元日卡礼包2	日进斗金吉祥礼包	216	0	-1	1	-1	0	1	446	0	0	0
28179	6元日卡礼包3	日进斗金吉祥礼包	216	0	-1	1	-1	0	1	447	0	0	0
28180	6元日卡礼包4	日进斗金吉祥礼包	216	0	-1	1	-1	0	1	448	0	0	0
28181	6元日卡礼包5	日进斗金吉祥礼包	216	0	-1	1	-1	0	1	449	0	0	0
28182	6元日卡礼包6	日进斗金吉祥礼包	216	0	-1	1	-1	0	1	450	0	0	0
28183	30元日卡礼包1	日进斗金豪华礼包	216	0	-1	1	-1	0	1	451	0	0	0
28184	30元日卡礼包2	日进斗金豪华礼包	216	0	-1	1	-1	0	1	452	0	0	0
28185	30元日卡礼包3	日进斗金豪华礼包	216	0	-1	1	-1	0	1	453	0	0	0
28186	30元日卡礼包4	日进斗金豪华礼包	216	0	-1	1	-1	0	1	454	0	0	0
28187	30元日卡礼包5	日进斗金豪华礼包	216	0	-1	1	-1	0	1	455	0	0	0
28188	30元日卡礼包6	日进斗金豪华礼包	216	0	-1	1	-1	0	1	456	0	0	0
28189	30元日卡礼包7	日进斗金豪华礼包	216	0	-1	1	-1	0	1	457	0	0	0
28190	30元日卡礼包8	日进斗金豪华礼包	216	0	-1	1	-1	0	1	458	0	0	0
28191	1元日卡礼包1	日进斗金[福气]	216	0	-1	1	-1	0	1	732	0	0	0
28192	1元日卡礼包2	日进斗金[福气]	216	0	-1	1	-1	0	1	733	0	0	0
28193	1元日卡礼包3	日进斗金[福气]	216	0	-1	1	-1	0	1	734	0	0	0
28194	1元日卡礼包4	日进斗金[福气]	216	0	-1	1	-1	0	1	735	0	0	0
28195	1元日卡礼包5	日进斗金[福气]	216	0	-1	1	-1	0	1	749	0	0	0
20595	鬼厉装衣服	鬼厉装·衣[永久]	221	-1	-1	1	-1	0	1	3	0	0	0
20596	雪琪装衣服	雪琪装·衣[永久]	221	-1	-1	1	-1	0	1	5	0	0	0
20597	碧瑶装衣服	碧瑶装·衣[永久]	221	-1	-1	1	-1	0	1	7	0	0	0
20598	云渺	云渺·衣[7天]	221	-1	-1	1	-1	0	1	35	0	0	0
20599	千机	千机·衣[7天]	221	-1	-1	1	-1	0	1	36	0	0	0
20600	云渺	云渺·衣[30天]	221	-1	-1	1	-1	0	1	35	0	0	0
20601	千机	千机·衣[30天]	221	-1	-1	1	-1	0	1	36	0	0	0
20602	云渺	云渺·衣[永久]	221	-1	-1	1	-1	0	1	35	0	0	0
20603	千机	千机·衣[永久]	221	-1	-1	1	-1	0	1	36	0	0	0
20604	VIP16时装	VIP16·衣[永久]	221	-1	-1	1	-1	0	1	37	0	0	0
20605	鬼厉装衣服	鬼厉装·衣[7天]	221	-1	-1	1	-1	0	1	3	0	0	0
20606	雪琪装衣服	雪琪装·衣[7天]	221	-1	-1	1	-1	0	1	5	0	0	0
20607	碧瑶装衣服	碧瑶装·衣[7天]	221	-1	-1	1	-1	0	1	7	0	0	0
20608	雪琪装头部	雪琪装·发[永久]	221	-1	-1	1	-1	0	1	4	0	0	0
20609	女-灵狐装头部	灵狐装·发[永久]	221	-1	-1	1	-1	0	1	38	0	0	0
20610	女-发型10	念露·发[永久]	221	-1	-1	1	-1	0	1	39	0	0	0
20611	女-发型11	如萍·发[永久]	221	-1	-1	1	-1	0	1	40	0	0	0
20612	女-发型3	惜卉·发[永久]	221	-1	-1	1	-1	0	1	41	0	0	0
20613	女-发型4	觅丝·发[永久]	221	-1	-1	1	-1	0	1	42	0	0	0
20614	女-发型8	又凝·发[永久]	221	-1	-1	1	-1	0	1	43	0	0	0
20615	男-灵狐装头部	灵狐装·发[永久]	221	-1	-1	1	-1	0	1	44	0	0	0
20616	男-发型1	亦秋·发[永久]	221	-1	-1	1	-1	0	1	45	0	0	0
20617	男-发型13	冰筠·发[永久]	221	-1	-1	1	-1	0	1	46	0	0	0
20618	男-发型14	芷香·发[永久]	221	-1	-1	1	-1	0	1	47	0	0	0
20619	男-发型16	问蕊·发[永久]	221	-1	-1	1	-1	0	1	48	0	0	0
20620	男-发型8	飞亦·发[永久]	221	-1	-1	1	-1	0	1	49	0	0	0
20621	男-发型9	采山·发[永久]	221	-1	-1	1	-1	0	1	50	0	0	0
20622	雪琪装头部	雪琪装·发[30天]	221	-1	-1	1	-1	0	1	4	0	0	0
20623	女-灵狐装头部	灵狐装·发[30天]	221	-1	-1	1	-1	0	1	38	0	0	0
20624	女-发型10	念露·发[30天]	221	-1	-1	1	-1	0	1	39	0	0	0
20625	女-发型11	如萍·发[30天]	221	-1	-1	1	-1	0	1	40	0	0	0
20626	女-发型3	惜卉·发[30天]	221	-1	-1	1	-1	0	1	41	0	0	0
20627	女-发型4	觅丝·发[30天]	221	-1	-1	1	-1	0	1	42	0	0	0
20628	女-发型8	又凝·发[30天]	221	-1	-1	1	-1	0	1	43	0	0	0
20629	男-灵狐装头部	灵狐装·发[30天]	221	-1	-1	1	-1	0	1	44	0	0	0
20630	男-发型1	亦秋·发[30天]	221	-1	-1	1	-1	0	1	45	0	0	0
20631	男-发型13	冰筠·发[30天]	221	-1	-1	1	-1	0	1	46	0	0	0
20632	男-发型14	芷香·发[30天]	221	-1	-1	1	-1	0	1	47	0	0	0
20633	男-发型16	问蕊·发[30天]	221	-1	-1	1	-1	0	1	48	0	0	0
20634	男-发型8	飞亦·发[30天]	221	-1	-1	1	-1	0	1	49	0	0	0
20635	男-发型9	采山·发[30天]	221	-1	-1	1	-1	0	1	50	0	0	0
20636	雪琪装头部	雪琪装·发[7天]	221	-1	-1	1	-1	0	1	4	0	0	0
20637	女-灵狐装头部	灵狐装·发[7天]	221	-1	-1	1	-1	0	1	38	0	0	0
20638	女-发型10	念露·发[7天]	221	-1	-1	1	-1	0	1	39	0	0	0
20639	女-发型11	如萍·发[7天]	221	-1	-1	1	-1	0	1	40	0	0	0
20640	女-发型3	惜卉·发[7天]	221	-1	-1	1	-1	0	1	41	0	0	0
20641	女-发型4	觅丝·发[7天]	221	-1	-1	1	-1	0	1	42	0	0	0
20642	女-发型8	又凝·发[7天]	221	-1	-1	1	-1	0	1	43	0	0	0
20643	男-灵狐装头部	灵狐装·发[7天]	221	-1	-1	1	-1	0	1	44	0	0	0
20644	男-发型1	亦秋·发[7天]	221	-1	-1	1	-1	0	1	45	0	0	0
20645	男-发型13	冰筠·发[7天]	221	-1	-1	1	-1	0	1	46	0	0	0
20646	男-发型14	芷香·发[7天]	221	-1	-1	1	-1	0	1	47	0	0	0
20647	男-发型16	问蕊·发[7天]	221	-1	-1	1	-1	0	1	48	0	0	0
20648	男-发型8	飞亦·发[7天]	221	-1	-1	1	-1	0	1	49	0	0	0
20649	男-发型9	采山·发[7天]	221	-1	-1	1	-1	0	1	50	0	0	0
20650	高级结婚时装-7天	天缘装·衣[7天]	221	-1	-1	1	-1	0	1	51	0	0	0
20651	高级结婚时装-30天	天缘装·衣[30天]	221	-1	-1	1	-1	0	1	51	0	0	0
20652	高级结婚时装-永久	天缘装·衣[永久]	221	-1	-1	1	-1	0	1	51	0	0	0
20653	时装-九尾狐	灵狐装·衣[7天]	221	-1	-1	1	-1	0	1	52	0	0	0
20654	时装-九尾狐	灵狐装·衣[30天]	221	-1	-1	1	-1	0	1	52	0	0	0
20655	时装-九尾狐	灵狐装·衣[永久]	221	-1	-1	1	-1	0	1	52	0	0	0
20009	婚礼飞剑-7天	婚礼飞剑	215	0	-1	1	-1	0	1	43	0	-1	0
20010	婚礼飞剑-30天	婚礼飞剑	215	0	-1	1	-1	0	1	43	0	-1	0
20011	婚礼飞剑-永久	婚礼飞剑[永久]	215	0	-1	1	-1	0	1	43	0	-1	0
20012	V1奖励坐骑-7天	白虎-7天	215	0	-1	1	-1	0	1	1	0	-1	0
20013	V1奖励坐骑-30天	白虎-30天	215	0	-1	1	-1	0	1	1	0	-1	0
20014	V1奖励坐骑-永久	白虎-永久	215	0	-1	1	-1	0	1	1	0	-1	0
20015	V16奖励坐骑-7天	敖弘-7天	215	0	-1	1	-1	0	1	2	0	-1	0
20016	V16奖励坐骑-30天	敖弘-30天	215	0	-1	1	-1	0	1	2	0	-1	0
20017	V16奖励坐骑-永久	敖弘-永久	215	0	-1	1	-1	0	1	2	0	-1	0
20018	镇魔古洞掉落坐骑-7天	赤焰麒麟[7天]	215	0	-1	1	-1	0	1	36	0	-1	0
20019	镇魔古洞掉落坐骑-30天	赤焰麒麟[30天]	215	0	-1	1	-1	0	1	36	0	-1	0
20020	镇魔古洞掉落坐骑-永久	赤焰麒麟[永久]	215	0	-1	1	-1	0	1	36	0	-1	0
20021	七脉会武高级奖励座骑-7天	奎宿[7天]	215	0	-1	1	-1	0	1	37	0	-1	0
20022	七脉会武高级奖励座骑-30天	奎宿[30天]	215	0	-1	1	-1	0	1	37	0	-1	0
20023	七脉会武高级奖励座骑-永久	奎宿[永久]	215	0	-1	1	-1	0	1	37	0	-1	0
20024	每日抽奖坐骑-7天	战狼[7天]	215	0	-1	1	-1	0	1	40	0	-1	0
20025	每日抽奖坐骑-30天	战狼[30天]	215	0	-1	1	-1	0	1	40	0	-1	0
20026	每日抽奖坐骑-永久	战狼[永久]	215	0	-1	1	-1	0	1	40	0	-1	0
20027	花车-7天	花车[7天]	215	0	-1	1	-1	0	1	38	0	-1	0
20028	花车-30天	花车[30天]	215	0	-1	1	-1	0	1	38	0	-1	0
20029	花车-永久	花车[永久]	215	0	-1	1	-1	0	1	38	0	-1	0
20030	商城出售坐骑-7天	陆吾[7天]	215	0	-1	1	-1	0	1	39	0	-1	0
20031	商城出售坐骑-30天	陆吾[30天]	215	0	-1	1	-1	0	1	39	0	-1	0
20032	商城出售坐骑-永久	陆吾[永久]	215	0	-1	1	-1	0	1	39	0	-1	0
20033	友好度里程碑坐骑-7天		215	0	-1	1	-1	0	1	3	0	-1	0
20034	友好度里程碑坐骑-30天		215	0	-1	1	-1	0	1	3	0	-1	0
20035	友好度里程碑坐骑-永久		215	0	-1	1	-1	0	1	3	0	-1	0
20036	麒麟变色-7天	绯红麒麟[7天]	215	0	-1	1	-1	0	1	45	0	-1	0
20037	麒麟变色-30天	绯红麒麟[30天]	215	0	-1	1	-1	0	1	45	0	-1	0
20038	麒麟变色-永久	绯红麒麟[永久]	215	0	-1	1	-1	0	1	45	0	-1	0
20039	麒麟变色-7天	翠玉麒麟[7天]	215	0	-1	1	-1	0	1	44	0	-1	0
20040	麒麟变色-30天	翠玉麒麟[30天]	215	0	-1	1	-1	0	1	44	0	-1	0
20041	麒麟变色-永久	翠玉麒麟[永久]	215	0	-1	1	-1	0	1	44	0	-1	0
20042	云马-7天	云马-7天	215	0	-1	1	-1	0	1	46	0	-1	0
20043	云马-30天	云马-30天	215	0	-1	1	-1	0	1	46	0	-1	0
20044	云马-永久	云马-永久	215	0	-1	1	-1	0	1	46	0	-1	0
20045	白泽-7天	白泽-7天	215	0	-1	1	-1	0	1	47	0	-1	0
20046	白泽-30天	白泽-30天	215	0	-1	1	-1	0	1	47	0	-1	0
20047	白泽-永久	白泽-永久	215	0	-1	1	-1	0	1	47	0	-1	0
20048	彩翼-7天	彩翼[7天]	215	0	-1	1	-1	0	1	48	0	-1	0
20049	彩翼-30天	彩翼[30天]	215	0	-1	1	-1	0	1	48	0	-1	0
20050	彩翼-永久	彩翼[永久]	215	0	-1	1	-1	0	1	48	0	-1	0
22101	本服喇叭	本服喇叭	237	0	-1	0	-1	0	1	0	0	-1	0
4010	法宝续航道具-增加精力	寒月之辉	240	0	-1	1	-1	0	1	2400	0	-1	0
20051	玉兔-7天	玉兔-7天	215	0	-1	1	-1	0	1	51	0	-1	0
20052	玉兔-30天	玉兔-30天	215	0	-1	1	-1	0	1	51	0	-1	0
20053	玉兔-永久	玉兔-永久	215	0	-1	1	-1	0	1	51	0	-1	0
20054	粉色玉兔-7天	粉色玉兔-7天	215	0	-1	1	-1	0	1	53	0	-1	0
20055	粉色玉兔-30天	粉色玉兔-30天	215	0	-1	1	-1	0	1	53	0	-1	0
20056	粉色玉兔-永久	粉色玉兔-永久	215	0	-1	1	-1	0	1	53	0	-1	0
20057	鲲鹏-7天	鲲鹏[7天]	215	0	-1	1	-1	0	1	54	0	-1	0
20058	鲲鹏-30天	鲲鹏[30天]	215	0	-1	1	-1	0	1	54	0	-1	0
20059	鲲鹏-永久	鲲鹏[永久]	215	0	-1	1	-1	0	1	54	0	-1	0
20060	敖蒙-7天	敖蒙-7天	215	0	-1	1	-1	0	1	55	0	-1	0
20061	敖蒙-30天	敖蒙-30天	215	0	-1	1	-1	0	1	55	0	-1	0
20062	敖蒙-永久	敖蒙-永久	215	0	-1	1	-1	0	1	55	0	-1	0
20063	单身狗-7天	单身狗-7天	215	0	-1	1	-1	0	1	56	0	-1	0
20064	单身狗-30天	单身狗-30天	215	0	-1	1	-1	0	1	56	0	-1	0
20065	单身狗-永久	单身狗-永久	215	0	-1	1	-1	0	1	56	0	-1	0
20066	驯鹿-7天	驯鹿-7天	215	0	-1	1	-1	0	1	57	0	-1	0
20067	驯鹿-30天	驯鹿-30天	215	0	-1	1	-1	0	1	57	0	-1	0
20068	驯鹿-永久	驯鹿-永久	215	0	-1	1	-1	0	1	57	0	-1	0
20069	白泽变色-7天	白泽变色-7天	215	0	-1	1	-1	0	1	58	0	-1	0
20070	白泽变色-30天	白泽变色-30天	215	0	-1	1	-1	0	1	58	0	-1	0
20071	白泽变色-永久	白泽变色-永久	215	0	-1	1	-1	0	1	58	0	-1	0
20072	九色鹿-7天	九色鹿-7天	215	0	-1	1	-1	0	1	59	0	-1	0
20073	九色鹿-30天	九色鹿-30天	215	0	-1	1	-1	0	1	59	0	-1	0
20074	九色鹿-永久	九色鹿-永久	215	0	-1	1	-1	0	1	59	0	-1	0
20075	盛如夏花-7天	盛如夏花[7天]	215	0	-1	1	-1	0	1	66	0	-1	0
20076	盛如夏花-30天	盛如夏花[30天]	215	0	-1	1	-1	0	1	66	0	-1	0
20077	盛如夏花-永久	盛如夏花[永久]	215	0	-1	1	-1	0	1	66	0	-1	0
20078	金鸡-7天	福多多[7天]	215	0	-1	1	-1	0	1	64	0	-1	0
20079	金鸡-30天	福多多[30天]	215	0	-1	1	-1	0	1	64	0	-1	0
20080	金鸡-永久	福多多[永久]	215	0	-1	1	-1	0	1	64	0	-1	0
20081	黄金天琊坐骑-7天	黄金天琊坐骑[7天]	215	0	-1	1	-1	0	1	60	0	-1	0
20082	黄金天琊坐骑-30天	黄金天琊坐骑[30天]	215	0	-1	1	-1	0	1	60	0	-1	0
20083	黄金天琊坐骑-永久	黄金天琊坐骑[永久]	215	0	-1	1	-1	0	1	60	0	-1	0
20084	黄金伏龙鼎坐骑-7天	黄金伏龙鼎坐骑[7天]	215	0	-1	1	-1	0	1	61	0	-1	0
20085	黄金伏龙鼎坐骑-30天	黄金伏龙鼎坐骑[30天]	215	0	-1	1	-1	0	1	61	0	-1	0
20086	黄金伏龙鼎坐骑-永久	黄金伏龙鼎坐骑[永久]	215	0	-1	1	-1	0	1	61	0	-1	0
20087	黄金大悲金轮坐骑-7天	黄金大悲金轮坐骑[7天]	215	0	-1	1	-1	0	1	62	0	-1	0
20088	黄金大悲金轮坐骑-30天	黄金大悲金轮坐骑[30天]	215	0	-1	1	-1	0	1	62	0	-1	0
20089	黄金大悲金轮坐骑-永久	黄金大悲金轮坐骑[永久]	215	0	-1	1	-1	0	1	62	0	-1	0
20090	黄金合欢铃坐骑-7天	黄金合欢铃坐骑[7天]	215	0	-1	1	-1	0	1	63	0	-1	0
20091	黄金合欢铃坐骑-30天	黄金合欢铃坐骑[30天]	215	0	-1	1	-1	0	1	63	0	-1	0
20092	黄金合欢铃坐骑-永久	黄金合欢铃坐骑[永久]	215	0	-1	1	-1	0	1	63	0	-1	0
20093	情人节坐骑-7天	锦绣未央[7天]	215	0	-1	1	-1	0	1	67	0	-1	0
20094	情人节坐骑-30天	锦绣未央[30天]	215	0	-1	1	-1	0	1	67	0	-1	0
20095	情人节坐骑-永久	锦绣未央[永久]	215	0	-1	1	-1	0	1	67	0	-1	0
20096	元旦花灯-7天	元旦花灯[7天]	215	0	-1	1	-1	0	1	68	0	-1	0
20097	元旦花灯-14天	元旦花灯[14天]	215	0	-1	1	-1	0	1	68	0	-1	0
20098	元旦花灯-永久	元旦花灯[永久]	215	0	-1	1	-1	0	1	68	0	-1	0
20099	凤凰-7天	凤凰[7天]	215	0	-1	1	-1	0	1	69	0	-1	0
20100	凤凰-30天	凤凰[30天]	215	0	-1	1	-1	0	1	69	0	-1	0
20101	凤凰-永久	凤凰[永久]	215	0	-1	1	-1	0	1	69	0	-1	0
28000	贪狼星魂	贪狼·东方星魂	244	0	-1	1	-1	0	1	401	0	-1	0
28001	贪狼星魂	贪狼·南方星魂	244	0	-1	1	-1	0	1	501	0	-1	0
28002	贪狼星魂	贪狼·西方星魂	244	0	-1	1	-1	0	1	601	0	-1	0
28003	贪狼星魂	贪狼·北方星魂	244	0	-1	1	-1	0	1	701	0	-1	0
28004	破军星魂	破军·东方星魂	244	0	-1	1	-1	0	1	801	0	-1	0
28005	破军星魂	破军·南方星魂	244	0	-1	1	-1	0	1	901	0	-1	0
28006	破军星魂	破军·西方星魂	244	0	-1	1	-1	0	1	1001	0	-1	0
28007	破军星魂	破军·北方星魂	244	0	-1	1	-1	0	1	1101	0	-1	0
28008	七杀星魂	七杀·东方星魂	244	0	-1	1	-1	0	1	1201	0	-1	0
28009	七杀星魂	七杀·南方星魂	244	0	-1	1	-1	0	1	1301	0	-1	0
28010	七杀星魂	七杀·西方星魂	244	0	-1	1	-1	0	1	1401	0	-1	0
28011	七杀星魂	七杀·北方星魂	244	0	-1	1	-1	0	1	1501	0	-1	0
28012	紫微星魂	紫微·东方星魂	244	0	-1	1	-1	0	1	1601	0	-1	0
28013	紫微星魂	紫微·南方星魂	244	0	-1	1	-1	0	1	1701	0	-1	0
28014	紫微星魂	紫微·西方星魂	244	0	-1	1	-1	0	1	1801	0	-1	0
28015	紫微星魂	紫微·北方星魂	244	0	-1	1	-1	0	1	1901	0	-1	0
28016	红鸾星魂	红鸾·东方星魂	244	0	-1	1	-1	0	1	2001	0	-1	0
28017	红鸾星魂	红鸾·南方星魂	244	0	-1	1	-1	0	1	2101	0	-1	0
28018	红鸾星魂	红鸾·西方星魂	244	0	-1	1	-1	0	1	2201	0	-1	0
28019	红鸾星魂	红鸾·北方星魂	244	0	-1	1	-1	0	1	2301	0	-1	0
28020	经验星魂	文曲·东方星魂	244	0	-1	1	-1	0	1	1	0	-1	0
28021	经验星魂	文曲·南方星魂	244	0	-1	1	-1	0	1	101	0	-1	0
28022	经验星魂	文曲·西方星魂	244	0	-1	1	-1	0	1	201	0	-1	0
28023	经验星魂	文曲·北方星魂	244	0	-1	1	-1	0	1	301	0	-1	0
28024	天机星魂	天机·东方星魂	244	0	-1	1	-1	0	1	2401	0	-1	0
28025	天机星魂	天机·南方星魂	244	0	-1	1	-1	0	1	2501	0	-1	0
28026	天机星魂	天机·西方星魂	244	0	-1	1	-1	0	1	2601	0	-1	0
28027	天机星魂	天机·北方星魂	244	0	-1	1	-1	0	1	2701	0	-1	0
28028	巨门星魂	巨门·东方星魂	244	0	-1	1	-1	0	1	2801	0	-1	0
28029	巨门星魂	巨门·南方星魂	244	0	-1	1	-1	0	1	2901	0	-1	0
28030	巨门星魂	巨门·西方星魂	244	0	-1	1	-1	0	1	3001	0	-1	0
28031	巨门星魂	巨门·北方星魂	244	0	-1	1	-1	0	1	3101	0	-1	0
30000	月簽到禮包	極品陣靈禮包	216	0	-1	1	-1	0	1	500000	0	-1	0
30001	月簽到禮包	神品陣靈禮包	216	0	-1	1	-1	0	1	500002	0	-1	0
30002	活躍度寶箱1	20活躍度寶箱	216	0	-1	1	-1	0	1	500004	0	0	0
30003	活躍度寶箱2	40活躍度寶箱	216	0	-1	1	-1	0	1	500006	0	0	0
30004	活躍度寶箱3	60活躍度寶箱	216	0	-1	1	-1	0	1	500008	0	0	0
30005	活躍度寶箱4	80活躍度寶箱	216	0	-1	1	-1	0	1	500010	0	0	0
30006	活躍度寶箱5	100活躍度寶箱	216	0	-1	1	-1	0	1	500012	0	0	0
30007	活躍度寶箱6	120活躍度寶箱	216	0	-1	1	-1	0	1	500014	0	0	0
30008	活躍度寶箱7	140活躍度寶箱	216	0	-1	1	-1	0	1	500016	0	0	0
30009	光棍節稱號	一條魯蛇	222	-1	-1	1	-1	0	1	213	0	0	0
30010	VIP限购礼包-1	VIP1限購禮包	216	0	-1	1	-1	0	1	500019	0	0	0
30011	VIP限购礼包-2	VIP2限購禮包	216	0	-1	1	-1	0	1	500020	0	0	0
30012	VIP限购礼包-3	VIP3限購禮包	216	0	-1	1	-1	0	1	500021	0	0	0
30013	VIP限购礼包-4	VIP4限購禮包	216	0	-1	1	-1	0	1	500022	0	0	0
30014	VIP限购礼包-5	VIP5限購禮包	216	0	-1	1	-1	0	1	500023	0	0	0
30015	VIP限购礼包-6	VIP6限購禮包	216	0	-1	1	-1	0	1	500024	0	0	0
30016	VIP限购礼包-7	VIP7限購禮包	216	0	-1	1	-1	0	1	500025	0	0	0
30017	VIP限购礼包-8	VIP8限購禮包	216	0	-1	1	-1	0	1	500026	0	0	0
30018	VIP限购礼包-9	VIP9限購禮包	216	0	-1	1	-1	0	1	500027	0	0	0
30019	VIP限购礼包-10	VIP10限購禮包	216	0	-1	1	-1	0	1	500028	0	0	0
30020	VIP限购礼包-11	VIP11限購禮包	216	0	-1	1	-1	0	1	500029	0	0	0
30021	VIP限购礼包-12	VIP12限購禮包	216	0	-1	1	-1	0	1	500030	0	0	0
30022	VIP限购礼包-13	VIP13限購禮包	216	0	-1	1	-1	0	1	500031	0	0	0
30023	VIP限购礼包-14	VIP14限購禮包	216	0	-1	1	-1	0	1	500032	0	0	0
30024	VIP限购礼包-15	VIP15限購禮包	216	0	-1	1	-1	0	1	500033	0	0	0
30025	VIP限购礼包-16	VIP16限購禮包	216	0	-1	1	-1	0	1	500034	0	0	0
30026	VIP限购礼包-17	VIP17限購禮包	216	0	-1	1	-1	0	1	500035	0	0	0
30027	VIP限购礼包-18	VIP18限購禮包	216	0	-1	1	-1	0	1	500036	0	0	0
23400	神秘八卦石	神秘八卦石	216	0	-1	1	-1	0	1	121	0	0	0
23401	日月精华礼包	日月精华礼包	216	0	-1	1	-1	0	1	152301	0	0	0
20102	幽灵陆吾-7天	幻影陆吾[7天]	215	0	-1	1	-1	0	1	70	0	-1	0
20103	幽灵陆吾-30天	幻影陆吾[30天]	215	0	-1	1	-1	0	1	70	0	-1	0
20104	幽灵陆吾-永久	幻影陆吾[永久]	215	0	-1	1	-1	0	1	70	0	-1	0
22437	节日环 - 佳节献礼·帮派	佳节献礼·帮派	238	-1	-1	1	202	0	1	0	0	0	0
22438	节日环 - 粉红记忆烟花	节日环 - 粉红记忆烟花	228	-1	-1	1	123	0	1	83	0	0	0
22439	节日环 - 火树银花烟花	节日环 - 火树银花烟花	228	-1	-1	1	123	0	1	84	0	0	0
22440	节日环 - 韶华绮梦烟花	节日环 - 韶华绮梦烟花	228	-1	-1	1	123	0	1	85	0	0	0
23402	V1-3回馈礼包	VIP新春礼包	216	0	-1	1	-1	0	1	724	0	0	0
23403	V4-6回馈礼包	VIP新春礼包	216	0	-1	1	-1	0	1	725	0	0	0
23404	V7-9回馈礼包	VIP新春礼包	216	0	-1	1	-1	0	1	726	0	0	0
23405	V10-12回馈礼包	VIP新春礼包	216	0	-1	1	-1	0	1	727	0	0	0
23406	V13-15回馈礼包	VIP新春礼包	216	0	-1	1	-1	0	1	728	0	0	0
23407	V16-18回馈礼包	VIP新春礼包	216	0	-1	1	-1	0	1	729	0	0	0
25033	时装拉新第3期男套装	校服(男)·套装	216	0	-1	1	-1	0	1	730	0	0	0
25034	时装拉新第3期女套装	校服(女)·套装	216	0	-1	1	-1	0	1	731	0	0	0
22207	情人节收花数补偿道具1	爱意永恒·壹	249	0	-1	1	-1	0	1	1	0	0	0
22208	情人节收花数补偿道具10	爱意永恒·拾	249	0	-1	1	-1	0	1	10	0	0	0
22209	情人节收花数补偿道具100	爱意永恒·百	249	0	-1	1	-1	0	1	100	0	0	0
23408	资料片3-4活跃度宝箱1	20活跃度宝箱	216	0	-1	1	-1	0	1	736	0	0	0
23409	资料片3-4活跃度宝箱2	40活跃度宝箱	216	0	-1	1	-1	0	1	737	0	0	0
23410	资料片3-4活跃度宝箱3	60活跃度宝箱	216	0	-1	1	-1	0	1	738	0	0	0
23411	资料片3-4活跃度宝箱4	80活跃度宝箱	216	0	-1	1	-1	0	1	739	0	0	0
23412	资料片3-4活跃度宝箱5	100活跃度宝箱	216	0	-1	1	-1	0	1	740	0	0	0
23413	资料片3-4活跃度宝箱6	120活跃度宝箱	216	0	-1	1	-1	0	1	741	0	0	0
23414	资料片3-4活跃度宝箱7	140活跃度宝箱	216	0	-1	1	-1	0	1	742	0	0	0
23415	巫妖福袋	巫妖福袋	216	0	-1	1	-1	0	1	745	0	0	0
23416	5级宝石礼包	5级宝石礼盒	216	0	-1	1	-1	0	1	747	0	0	0
23417	高级灌注符宝箱	神品灌注符礼盒	216	0	-1	1	-1	0	1	748	0	0	0
23418	10000金币[勿复制此物品]	超值金币福袋	233	0	-1	1	-1	0	1	1	10000	0	0
23419	10000金币[勿复制此物品]	特价金币福袋	233	0	-1	1	-1	0	1	1	10000	0	0
23420	10000金币[勿复制此物品]	优惠金币福袋	233	0	-1	1	-1	0	1	1	10000	0	0
20791	白玉·武	白玉·武[7天]	221	-1	-1	1	-1	0	1	89	0	0	0
20792	白玉·武	白玉·武[30天]	221	-1	-1	1	-1	0	1	89	0	0	0
20793	白玉·武	白玉·武[永久]	221	-1	-1	1	-1	0	1	89	0	0	0
20794	蝴蝶装·衣	蝴蝶装·衣[7天]	221	-1	-1	1	-1	0	1	90	0	0	0
20795	蝴蝶装·衣	蝴蝶装·衣[30天]	221	-1	-1	1	-1	0	1	90	0	0	0
