Id	Desc	LimitID	BonusID	MisType	LogicType	LogicID	ScriptID	NextMisID0	NextMisID1	NextMisID2	NextMisID3	NextMisID4	ChapterID	IsClientMis	IsCanAskHelp
1275	十万大山-主线-血炼媒介	1275	1275	1	1	282	-1	1276	-1	-1	-1	-1	77	0	0
1276	十万大山-主线-玲珑之心	1276	1276	1	9	102	-1	1277	-1	-1	-1	-1	77	0	0
1277	十万大山-主线-血炼戒指	1277	1277	1	3	424	-1	1278	-1	-1	-1	-1	77	0	0
1278	十万大山-主线-中原之危	1278	1278	1	3	425	1036	2066	-1	-1	-1	-1	77	0	0
1279	传播类-隐藏-英雄救美（1）	1279	1279	3	1	263	-1	1280	-1	-1	-1	-1	-1	0	0
1280	传播类-隐藏-英雄救美（2）	1280	1280	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1281	生活技能-隐藏-神秘藏宝图（1）	1281	1281	3	3	625	1036	1282	-1	-1	-1	-1	-1	0	0
1282	生活技能-隐藏-神秘藏宝图（2）	1282	1282	3	1	244	-1	1283	-1	-1	-1	-1	-1	0	0
1283	生活技能-隐藏-神秘藏宝图（3）	1283	1283	3	4	21	-1	1284	-1	-1	-1	-1	-1	0	0
1284	生活技能-隐藏-神秘藏宝图（4）	1284	1284	3	3	631	1036	-1	-1	-1	-1	-1	-1	0	0
1285	流波山-支线-嘴馋师姐	1285	1285	2	3	428	1036	1286	-1	-1	-1	-1	69	0	0
1286	流波山-支线-就地取材	1286	1286	2	6	51	-1	1287	-1	-1	-1	-1	69	0	0
1287	流波山-支线-不同风格	1287	1287	2	6	52	-1	1288	-1	-1	-1	-1	69	0	0
1288	流波山-支线-异域风情	1288	1288	2	1	245	-1	1289	-1	-1	-1	-1	69	0	0
1289	流波山-支线-闻香而来	1289	1289	2	5	163	-1	1290	-1	-1	-1	-1	69	0	0
1290	流波山-支线-襄煎太急	1290	1290	2	3	429	1036	1291	-1	-1	-1	-1	69	0	0
1291	流波山-支线-厨艺之道	1291	1291	2	-1	-1	1016	1292	-1	-1	-1	-1	69	0	0
1292	流波山-支线-狂野烹饪	1292	1292	2	6	53	-1	1293	-1	-1	-1	-1	69	0	0
1293	流波山-支线-大快朵顾	1293	1293	2	9	103	-1	1294	-1	-1	-1	-1	69	0	0
1294	流波山-支线-卧虎藏龙	1294	1294	2	1	246	-1	1295	-1	-1	-1	-1	69	0	0
1295	流波山-支线-在寻美味	1295	1295	2	3	430	1036	1296	-1	-1	-1	-1	69	0	0
1296	流波山-支线-吃的代价	1296	1296	2	2	128	-1	1297	-1	-1	-1	-1	69	0	0
1297	流波山-支线-合理搭配	1297	1297	2	1	247	-1	1298	-1	-1	-1	-1	69	0	0
1298	流波山-支线-采集野菜	1298	1298	2	9	104	-1	1299	-1	-1	-1	-1	69	0	0
1299	流波山-支线-清香扑鼻	1299	1299	2	9	105	-1	1300	-1	-1	-1	-1	69	0	0
1300	流波山-支线-搭配之法	1300	1300	2	1	248	-1	1301	-1	-1	-1	-1	69	0	0
1301	流波山-支线-煲汤高手	1301	1301	2	3	431	1036	1302	-1	-1	-1	-1	69	0	0
1302	流波山-支线-煲汤之法	1302	1302	2	1	249	-1	1303	-1	-1	-1	-1	69	0	0
1303	流波山-支线-四菜一汤	1303	1303	2	3	432	1036	1304	-1	-1	-1	-1	69	0	0
1304	流波山-支线-美食驾到	1304	1304	2	3	433	1036	-1	-1	-1	-1	-1	69	0	0
1305	大王村-支线-大王出处	1305	1305	2	1	250	-1	1306	-1	-1	-1	-1	50	0	0
1306	大王村-支线-更多故事	1306	1306	2	3	434	1036	1307	-1	-1	-1	-1	50	0	0
1307	大王村-支线-真实传说	1307	1307	2	1	251	-1	1308	-1	-1	-1	-1	50	0	0
1308	大王村-支线-准备祭典	1308	1308	2	3	435	1036	1309	-1	-1	-1	-1	50	0	0
1309	大王村-支线-寻找美酒	1309	1309	2	9	106	-1	1310	-1	-1	-1	-1	50	0	0
1310	大王村-支线-祭祀篝火	1310	1310	2	3	436	1036	1311	-1	-1	-1	-1	50	0	0
1311	大王村-支线-感恩大王	1311	1311	2	1	252	-1	1312	-1	-1	-1	-1	50	0	0
1312	大王村-支线-清理毒蛛	1312	1312	2	2	129	-1	1313	-1	-1	-1	-1	50	0	0
1313	大王村-支线-满载而回	1313	1313	2	3	437	1036	1314	-1	-1	-1	-1	50	0	0
1314	大王村-支线-暗夜明珠	1314	1314	2	6	54	-1	1315	-1	-1	-1	-1	50	0	0
1315	大王村-支线-祭典礼器	1315	1315	2	3	438	1036	1316	-1	-1	-1	-1	50	0	0
1316	大王村-支线-贪婪山贼	1316	1316	2	6	55	-1	1317	-1	-1	-1	-1	50	0	0
1317	大王村-支线-万事俱备	1317	1317	2	3	439	1036	1318	-1	-1	-1	-1	50	0	0
1318	大王村-支线-通知樵夫	1318	1318	2	3	440	1036	-1	1319	1320	1321	1322	50	0	0
1319	大王村-支线-邀请客人	1319	1319	2	3	441	1036	1323	-1	-1	-1	-1	50	0	0
1320	大王村-支线-邀请客人	1320	1320	2	3	442	1036	1323	-1	-1	-1	-1	50	0	0
1321	大王村-支线-邀请客人	1321	1321	2	3	443	1036	1323	-1	-1	-1	-1	50	0	0
1322	大王村-支线-邀请客人	1322	1322	2	3	444	1036	1323	-1	-1	-1	-1	50	0	0
1323	大王村-支线-万事俱备	1323	1323	2	3	445	1036	1324	-1	-1	-1	-1	50	0	0
1324	大王村-支线-又出差错	1324	1324	2	2	130	-1	1325	-1	-1	-1	-1	50	0	0
1325	大王村-支线-盛大祭典	1325	1325	2	5	164	-1	-1	-1	-1	-1	-1	50	0	0
1326	妖兽突袭-空桑山	1326	1326	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1327	妖兽突袭-空桑山	1327	1327	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1328	妖兽突袭-空桑山	1328	1328	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1329	妖兽突袭-空桑山	1329	1329	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1330	妖兽突袭-空桑山	1330	1330	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1331	妖兽突袭-空桑山	1331	1331	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1332	妖兽突袭-空桑山	1332	1332	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1333	妖兽突袭-空桑山	1333	1333	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1334	妖兽突袭-空桑山	1334	1334	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1335	妖兽突袭-空桑山	1335	1335	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1336	妖兽突袭-空桑山	1336	1336	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1337	妖兽突袭-空桑山	1337	1337	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1338	妖兽突袭-空桑山	1338	1338	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1339	妖兽突袭-空桑山	1339	1339	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1340	妖兽突袭-空桑山	1340	1340	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1341	妖兽突袭-空桑山	1341	1341	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1342	妖兽突袭-空桑山	1342	1342	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1343	妖兽突袭-空桑山	1343	1343	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1344	妖兽突袭-空桑山	1344	1344	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1345	妖兽突袭-空桑山	1345	1345	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1346	妖兽突袭-小池镇	1346	1346	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1347	妖兽突袭-小池镇	1347	1347	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1348	妖兽突袭-小池镇	1348	1348	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1349	妖兽突袭-小池镇	1349	1349	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1350	妖兽突袭-小池镇	1350	1350	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1351	妖兽突袭-小池镇	1351	1351	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1352	妖兽突袭-小池镇	1352	1352	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1353	妖兽突袭-小池镇	1353	1353	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1354	妖兽突袭-小池镇	1354	1354	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1355	妖兽突袭-小池镇	1355	1355	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1356	妖兽突袭-小池镇	1356	1356	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1357	妖兽突袭-小池镇	1357	1357	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1358	妖兽突袭-小池镇	1358	1358	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1359	妖兽突袭-小池镇	1359	1359	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1360	妖兽突袭-小池镇	1360	1360	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1361	妖兽突袭-小池镇	1361	1361	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1362	妖兽突袭-小池镇	1362	1362	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1363	妖兽突袭-小池镇	1363	1363	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1364	妖兽突袭-小池镇	1364	1364	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1365	妖兽突袭-小池镇	1365	1365	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1366	妖兽突袭-流波山	1366	1366	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1367	妖兽突袭-流波山	1367	1367	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1368	妖兽突袭-流波山	1368	1368	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1369	妖兽突袭-流波山	1369	1369	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1370	妖兽突袭-流波山	1370	1370	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1371	妖兽突袭-流波山	1371	1371	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1372	妖兽突袭-流波山	1372	1372	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1373	妖兽突袭-流波山	1373	1373	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1374	妖兽突袭-流波山	1374	1374	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1375	妖兽突袭-流波山	1375	1375	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1376	妖兽突袭-流波山	1376	1376	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1377	妖兽突袭-流波山	1377	1377	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1378	妖兽突袭-流波山	1378	1378	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1379	妖兽突袭-流波山	1379	1379	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1380	妖兽突袭-流波山	1380	1380	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1381	妖兽突袭-流波山	1381	1381	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1382	妖兽突袭-流波山	1382	1382	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1383	妖兽突袭-流波山	1383	1383	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1384	妖兽突袭-流波山	1384	1384	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1385	妖兽突袭-流波山	1385	1385	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1386	妖兽突袭-大王村	1386	1386	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1387	妖兽突袭-大王村	1387	1387	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1388	妖兽突袭-大王村	1388	1388	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1389	妖兽突袭-大王村	1389	1389	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1390	妖兽突袭-大王村	1390	1390	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1391	妖兽突袭-大王村	1391	1391	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1392	妖兽突袭-大王村	1392	1392	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1393	妖兽突袭-大王村	1393	1393	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1394	妖兽突袭-大王村	1394	1394	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1395	妖兽突袭-大王村	1395	1395	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1396	妖兽突袭-大王村	1396	1396	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1397	妖兽突袭-大王村	1397	1397	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1398	妖兽突袭-大王村	1398	1398	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1399	妖兽突袭-大王村	1399	1399	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1400	妖兽突袭-大王村	1400	1400	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1401	妖兽突袭-大王村	1401	1401	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1402	妖兽突袭-大王村	1402	1402	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1403	妖兽突袭-大王村	1403	1403	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1404	妖兽突袭-大王村	1404	1404	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1405	妖兽突袭-大王村	1405	1405	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1406	妖兽突袭-西方沼泽	1406	1406	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1407	妖兽突袭-西方沼泽	1407	1407	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1408	妖兽突袭-西方沼泽	1408	1408	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1409	妖兽突袭-西方沼泽	1409	1409	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1410	妖兽突袭-西方沼泽	1410	1410	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1411	妖兽突袭-西方沼泽	1411	1411	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1412	妖兽突袭-西方沼泽	1412	1412	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1413	妖兽突袭-西方沼泽	1413	1413	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1414	妖兽突袭-西方沼泽	1414	1414	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1415	妖兽突袭-西方沼泽	1415	1415	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1416	妖兽突袭-西方沼泽	1416	1416	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1417	妖兽突袭-西方沼泽	1417	1417	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1418	妖兽突袭-西方沼泽	1418	1418	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1419	妖兽突袭-西方沼泽	1419	1419	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1420	妖兽突袭-西方沼泽	1420	1420	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1421	妖兽突袭-西方沼泽	1421	1421	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1422	妖兽突袭-西方沼泽	1422	1422	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1423	妖兽突袭-西方沼泽	1423	1423	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1424	妖兽突袭-西方沼泽	1424	1424	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1425	妖兽突袭-西方沼泽	1425	1425	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1426	妖兽突袭-焚香谷	1426	1426	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1427	妖兽突袭-焚香谷	1427	1427	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1428	妖兽突袭-焚香谷	1428	1428	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1429	妖兽突袭-焚香谷	1429	1429	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1430	妖兽突袭-焚香谷	1430	1430	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1431	妖兽突袭-焚香谷	1431	1431	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1432	妖兽突袭-焚香谷	1432	1432	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1433	妖兽突袭-焚香谷	1433	1433	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1434	妖兽突袭-焚香谷	1434	1434	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1435	妖兽突袭-焚香谷	1435	1435	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1436	妖兽突袭-焚香谷	1436	1436	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1437	妖兽突袭-焚香谷	1437	1437	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1438	妖兽突袭-焚香谷	1438	1438	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1439	妖兽突袭-焚香谷	1439	1439	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1440	妖兽突袭-焚香谷	1440	1440	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1441	妖兽突袭-焚香谷	1441	1441	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1442	妖兽突袭-焚香谷	1442	1442	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1443	妖兽突袭-焚香谷	1443	1443	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1444	妖兽突袭-焚香谷	1444	1444	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1445	妖兽突袭-焚香谷	1445	1445	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1446	妖兽突袭-七里峒	1446	1446	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1447	妖兽突袭-七里峒	1447	1447	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1448	妖兽突袭-七里峒	1448	1448	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1449	妖兽突袭-七里峒	1449	1449	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1450	妖兽突袭-七里峒	1450	1450	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1451	妖兽突袭-七里峒	1451	1451	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1452	妖兽突袭-七里峒	1452	1452	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1453	妖兽突袭-七里峒	1453	1453	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1454	妖兽突袭-七里峒	1454	1454	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1455	妖兽突袭-七里峒	1455	1455	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1456	妖兽突袭-七里峒	1456	1456	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1457	妖兽突袭-七里峒	1457	1457	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1458	妖兽突袭-七里峒	1458	1458	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1459	妖兽突袭-七里峒	1459	1459	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1460	妖兽突袭-七里峒	1460	1460	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1461	妖兽突袭-七里峒	1461	1461	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1462	妖兽突袭-七里峒	1462	1462	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1463	妖兽突袭-七里峒	1463	1463	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1464	妖兽突袭-七里峒	1464	1464	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1465	妖兽突袭-七里峒	1465	1465	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1466	妖兽突袭-十万大山	1466	1466	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1467	妖兽突袭-十万大山	1467	1467	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1468	妖兽突袭-十万大山	1468	1468	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1469	妖兽突袭-十万大山	1469	1469	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1470	妖兽突袭-十万大山	1470	1470	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1471	妖兽突袭-十万大山	1471	1471	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1472	妖兽突袭-十万大山	1472	1472	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1473	妖兽突袭-十万大山	1473	1473	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1474	妖兽突袭-十万大山	1474	1474	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1475	妖兽突袭-十万大山	1475	1475	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1476	妖兽突袭-十万大山	1476	1476	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1477	妖兽突袭-十万大山	1477	1477	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1478	妖兽突袭-十万大山	1478	1478	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1479	妖兽突袭-十万大山	1479	1479	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1480	妖兽突袭-十万大山	1480	1480	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1481	妖兽突袭-十万大山	1481	1481	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1482	妖兽突袭-十万大山	1482	1482	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1483	妖兽突袭-十万大山	1483	1483	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1484	妖兽突袭-十万大山	1484	1484	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1485	妖兽突袭-十万大山	1485	1485	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1486	妖兽突袭-毒蛇谷	1486	1486	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1487	妖兽突袭-毒蛇谷	1487	1487	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1488	妖兽突袭-毒蛇谷	1488	1488	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1489	妖兽突袭-毒蛇谷	1489	1489	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1490	妖兽突袭-毒蛇谷	1490	1490	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1491	妖兽突袭-毒蛇谷	1491	1491	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1492	妖兽突袭-毒蛇谷	1492	1492	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1493	妖兽突袭-毒蛇谷	1493	1493	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1494	妖兽突袭-毒蛇谷	1494	1494	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1495	妖兽突袭-毒蛇谷	1495	1495	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1496	妖兽突袭-毒蛇谷	1496	1496	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1497	妖兽突袭-毒蛇谷	1497	1497	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1498	妖兽突袭-毒蛇谷	1498	1498	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1499	妖兽突袭-毒蛇谷	1499	1499	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1500	妖兽突袭-毒蛇谷	1500	1500	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1501	妖兽突袭-毒蛇谷	1501	1501	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1502	妖兽突袭-毒蛇谷	1502	1502	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1503	妖兽突袭-毒蛇谷	1503	1503	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1504	妖兽突袭-毒蛇谷	1504	1504	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1505	妖兽突袭-毒蛇谷	1505	1505	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1506	妖兽突袭-蛮荒	1506	1506	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1507	妖兽突袭-蛮荒	1507	1507	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1508	妖兽突袭-蛮荒	1508	1508	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1509	妖兽突袭-蛮荒	1509	1509	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1510	妖兽突袭-蛮荒	1510	1510	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1511	妖兽突袭-蛮荒	1511	1511	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1512	妖兽突袭-蛮荒	1512	1512	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1513	妖兽突袭-蛮荒	1513	1513	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1514	妖兽突袭-蛮荒	1514	1514	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1515	妖兽突袭-蛮荒	1515	1515	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1516	妖兽突袭-蛮荒	1516	1516	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1517	妖兽突袭-蛮荒	1517	1517	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1518	妖兽突袭-蛮荒	1518	1518	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1519	妖兽突袭-蛮荒	1519	1519	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1520	妖兽突袭-蛮荒	1520	1520	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1521	妖兽突袭-蛮荒	1521	1521	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1522	妖兽突袭-蛮荒	1522	1522	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1523	妖兽突袭-蛮荒	1523	1523	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1524	妖兽突袭-蛮荒	1524	1524	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1525	妖兽突袭-蛮荒	1525	1525	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
1526	妖兽突袭-昆仑	1526	1526	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
