Id	Desc	LowLevel	PreMisID0	PreMisID1	PreMisID2	PreMisID3	PreMisID4	ProfessionID	IsLoop
1289	流波山-支线-闻香而来	40	1288	-1	-1	-1	-1	-1	0
1290	流波山-支线-襄煎太急	40	1289	-1	-1	-1	-1	-1	0
1291	流波山-支线-厨艺之道	40	1290	-1	-1	-1	-1	-1	0
1292	流波山-支线-狂野烹饪	40	1291	-1	-1	-1	-1	-1	0
1293	流波山-支线-大快朵顾	40	1292	-1	-1	-1	-1	-1	0
1294	流波山-支线-卧虎藏龙	40	1293	-1	-1	-1	-1	-1	0
1295	流波山-支线-在寻美味	40	1294	-1	-1	-1	-1	-1	0
1296	流波山-支线-吃的代价	40	1295	-1	-1	-1	-1	-1	0
1297	流波山-支线-合理搭配	40	1296	-1	-1	-1	-1	-1	0
1298	流波山-支线-采集野菜	40	1297	-1	-1	-1	-1	-1	0
1299	流波山-支线-清香扑鼻	40	1298	-1	-1	-1	-1	-1	0
1300	流波山-支线-搭配之法	40	1299	-1	-1	-1	-1	-1	0
1301	流波山-支线-煲汤高手	40	1300	-1	-1	-1	-1	-1	0
1302	流波山-支线-煲汤之法	40	1301	-1	-1	-1	-1	-1	0
1303	流波山-支线-四菜一汤	40	1302	-1	-1	-1	-1	-1	0
1304	流波山-支线-美食驾到	40	1303	-1	-1	-1	-1	-1	0
1305	大王村-支线-大王出处	50	-1	828	829	830	831	-1	0
1306	大王村-支线-更多故事	50	1305	-1	-1	-1	-1	-1	0
1307	大王村-支线-真实传说	50	1306	-1	-1	-1	-1	-1	0
1308	大王村-支线-准备祭典	50	1307	-1	-1	-1	-1	-1	0
1309	大王村-支线-寻找美酒	50	1308	-1	-1	-1	-1	-1	0
1310	大王村-支线-祭祀篝火	50	1309	-1	-1	-1	-1	-1	0
1311	大王村-支线-感恩大王	50	1310	-1	-1	-1	-1	-1	0
1312	大王村-支线-清理毒蛛	50	1311	-1	-1	-1	-1	-1	0
1313	大王村-支线-满载而回	50	1312	-1	-1	-1	-1	-1	0
1314	大王村-支线-暗夜明珠	50	1313	-1	-1	-1	-1	-1	0
1315	大王村-支线-祭典礼器	50	1314	-1	-1	-1	-1	-1	0
1316	大王村-支线-贪婪山贼	50	1315	-1	-1	-1	-1	-1	0
1317	大王村-支线-万事俱备	50	1316	-1	-1	-1	-1	-1	0
1318	大王村-支线-通知樵夫	50	1317	-1	-1	-1	-1	-1	0
1319	大王村-支线-邀请客人	50	1318	-1	-1	-1	-1	0	0
1320	大王村-支线-邀请客人	50	1318	-1	-1	-1	-1	1	0
1321	大王村-支线-邀请客人	50	1318	-1	-1	-1	-1	2	0
1322	大王村-支线-邀请客人	50	1318	-1	-1	-1	-1	3	0
1323	大王村-支线-万事俱备	50	-1	1319	1320	1321	1322	-1	0
1324	大王村-支线-又出差错	50	1323	-1	-1	-1	-1	-1	0
1325	大王村-支线-盛大祭典	50	1324	-1	-1	-1	-1	-1	0
1326	妖兽突袭-空桑山	1	-1	-1	-1	-1	-1	-1	1
1327	妖兽突袭-空桑山	1	-1	-1	-1	-1	-1	-1	1
1328	妖兽突袭-空桑山	1	-1	-1	-1	-1	-1	-1	1
1329	妖兽突袭-空桑山	1	-1	-1	-1	-1	-1	-1	1
1330	妖兽突袭-空桑山	1	-1	-1	-1	-1	-1	-1	1
1331	妖兽突袭-空桑山	1	-1	-1	-1	-1	-1	-1	1
1332	妖兽突袭-空桑山	1	-1	-1	-1	-1	-1	-1	1
1333	妖兽突袭-空桑山	1	-1	-1	-1	-1	-1	-1	1
1334	妖兽突袭-空桑山	1	-1	-1	-1	-1	-1	-1	1
1335	妖兽突袭-空桑山	1	-1	-1	-1	-1	-1	-1	1
1336	妖兽突袭-空桑山	1	-1	-1	-1	-1	-1	-1	1
1337	妖兽突袭-空桑山	1	-1	-1	-1	-1	-1	-1	1
1338	妖兽突袭-空桑山	1	-1	-1	-1	-1	-1	-1	1
1339	妖兽突袭-空桑山	1	-1	-1	-1	-1	-1	-1	1
1340	妖兽突袭-空桑山	1	-1	-1	-1	-1	-1	-1	1
1341	妖兽突袭-空桑山	1	-1	-1	-1	-1	-1	-1	1
1342	妖兽突袭-空桑山	1	-1	-1	-1	-1	-1	-1	1
1343	妖兽突袭-空桑山	1	-1	-1	-1	-1	-1	-1	1
1344	妖兽突袭-空桑山	1	-1	-1	-1	-1	-1	-1	1
1345	妖兽突袭-空桑山	1	-1	-1	-1	-1	-1	-1	1
1346	妖兽突袭-小池镇	1	-1	-1	-1	-1	-1	-1	1
1347	妖兽突袭-小池镇	1	-1	-1	-1	-1	-1	-1	1
1348	妖兽突袭-小池镇	1	-1	-1	-1	-1	-1	-1	1
1349	妖兽突袭-小池镇	1	-1	-1	-1	-1	-1	-1	1
1350	妖兽突袭-小池镇	1	-1	-1	-1	-1	-1	-1	1
1351	妖兽突袭-小池镇	1	-1	-1	-1	-1	-1	-1	1
1352	妖兽突袭-小池镇	1	-1	-1	-1	-1	-1	-1	1
1353	妖兽突袭-小池镇	1	-1	-1	-1	-1	-1	-1	1
1354	妖兽突袭-小池镇	1	-1	-1	-1	-1	-1	-1	1
1355	妖兽突袭-小池镇	1	-1	-1	-1	-1	-1	-1	1
1356	妖兽突袭-小池镇	1	-1	-1	-1	-1	-1	-1	1
1357	妖兽突袭-小池镇	1	-1	-1	-1	-1	-1	-1	1
1358	妖兽突袭-小池镇	1	-1	-1	-1	-1	-1	-1	1
1359	妖兽突袭-小池镇	1	-1	-1	-1	-1	-1	-1	1
1360	妖兽突袭-小池镇	1	-1	-1	-1	-1	-1	-1	1
1361	妖兽突袭-小池镇	1	-1	-1	-1	-1	-1	-1	1
1362	妖兽突袭-小池镇	1	-1	-1	-1	-1	-1	-1	1
1363	妖兽突袭-小池镇	1	-1	-1	-1	-1	-1	-1	1
1364	妖兽突袭-小池镇	1	-1	-1	-1	-1	-1	-1	1
1365	妖兽突袭-小池镇	1	-1	-1	-1	-1	-1	-1	1
1366	妖兽突袭-流波山	1	-1	-1	-1	-1	-1	-1	1
1367	妖兽突袭-流波山	1	-1	-1	-1	-1	-1	-1	1
1368	妖兽突袭-流波山	1	-1	-1	-1	-1	-1	-1	1
1369	妖兽突袭-流波山	1	-1	-1	-1	-1	-1	-1	1
1370	妖兽突袭-流波山	1	-1	-1	-1	-1	-1	-1	1
1371	妖兽突袭-流波山	1	-1	-1	-1	-1	-1	-1	1
1372	妖兽突袭-流波山	1	-1	-1	-1	-1	-1	-1	1
1373	妖兽突袭-流波山	1	-1	-1	-1	-1	-1	-1	1
1374	妖兽突袭-流波山	1	-1	-1	-1	-1	-1	-1	1
1375	妖兽突袭-流波山	1	-1	-1	-1	-1	-1	-1	1
1376	妖兽突袭-流波山	1	-1	-1	-1	-1	-1	-1	1
1377	妖兽突袭-流波山	1	-1	-1	-1	-1	-1	-1	1
1378	妖兽突袭-流波山	1	-1	-1	-1	-1	-1	-1	1
1379	妖兽突袭-流波山	1	-1	-1	-1	-1	-1	-1	1
1380	妖兽突袭-流波山	1	-1	-1	-1	-1	-1	-1	1
1381	妖兽突袭-流波山	1	-1	-1	-1	-1	-1	-1	1
1382	妖兽突袭-流波山	1	-1	-1	-1	-1	-1	-1	1
1383	妖兽突袭-流波山	1	-1	-1	-1	-1	-1	-1	1
1384	妖兽突袭-流波山	1	-1	-1	-1	-1	-1	-1	1
1385	妖兽突袭-流波山	1	-1	-1	-1	-1	-1	-1	1
1386	妖兽突袭-大王村	1	-1	-1	-1	-1	-1	-1	1
1387	妖兽突袭-大王村	1	-1	-1	-1	-1	-1	-1	1
1388	妖兽突袭-大王村	1	-1	-1	-1	-1	-1	-1	1
1389	妖兽突袭-大王村	1	-1	-1	-1	-1	-1	-1	1
1390	妖兽突袭-大王村	1	-1	-1	-1	-1	-1	-1	1
1391	妖兽突袭-大王村	1	-1	-1	-1	-1	-1	-1	1
1392	妖兽突袭-大王村	1	-1	-1	-1	-1	-1	-1	1
1393	妖兽突袭-大王村	1	-1	-1	-1	-1	-1	-1	1
1394	妖兽突袭-大王村	1	-1	-1	-1	-1	-1	-1	1
1395	妖兽突袭-大王村	1	-1	-1	-1	-1	-1	-1	1
1396	妖兽突袭-大王村	1	-1	-1	-1	-1	-1	-1	1
1397	妖兽突袭-大王村	1	-1	-1	-1	-1	-1	-1	1
1398	妖兽突袭-大王村	1	-1	-1	-1	-1	-1	-1	1
1399	妖兽突袭-大王村	1	-1	-1	-1	-1	-1	-1	1
1400	妖兽突袭-大王村	1	-1	-1	-1	-1	-1	-1	1
1401	妖兽突袭-大王村	1	-1	-1	-1	-1	-1	-1	1
1402	妖兽突袭-大王村	1	-1	-1	-1	-1	-1	-1	1
1403	妖兽突袭-大王村	1	-1	-1	-1	-1	-1	-1	1
1404	妖兽突袭-大王村	1	-1	-1	-1	-1	-1	-1	1
1405	妖兽突袭-大王村	1	-1	-1	-1	-1	-1	-1	1
1406	妖兽突袭-西方沼泽	1	-1	-1	-1	-1	-1	-1	1
1407	妖兽突袭-西方沼泽	1	-1	-1	-1	-1	-1	-1	1
1408	妖兽突袭-西方沼泽	1	-1	-1	-1	-1	-1	-1	1
1409	妖兽突袭-西方沼泽	1	-1	-1	-1	-1	-1	-1	1
1410	妖兽突袭-西方沼泽	1	-1	-1	-1	-1	-1	-1	1
1411	妖兽突袭-西方沼泽	1	-1	-1	-1	-1	-1	-1	1
1412	妖兽突袭-西方沼泽	1	-1	-1	-1	-1	-1	-1	1
1413	妖兽突袭-西方沼泽	1	-1	-1	-1	-1	-1	-1	1
1414	妖兽突袭-西方沼泽	1	-1	-1	-1	-1	-1	-1	1
1415	妖兽突袭-西方沼泽	1	-1	-1	-1	-1	-1	-1	1
1416	妖兽突袭-西方沼泽	1	-1	-1	-1	-1	-1	-1	1
1417	妖兽突袭-西方沼泽	1	-1	-1	-1	-1	-1	-1	1
1418	妖兽突袭-西方沼泽	1	-1	-1	-1	-1	-1	-1	1
1419	妖兽突袭-西方沼泽	1	-1	-1	-1	-1	-1	-1	1
1420	妖兽突袭-西方沼泽	1	-1	-1	-1	-1	-1	-1	1
1421	妖兽突袭-西方沼泽	1	-1	-1	-1	-1	-1	-1	1
1422	妖兽突袭-西方沼泽	1	-1	-1	-1	-1	-1	-1	1
1423	妖兽突袭-西方沼泽	1	-1	-1	-1	-1	-1	-1	1
1424	妖兽突袭-西方沼泽	1	-1	-1	-1	-1	-1	-1	1
1425	妖兽突袭-西方沼泽	1	-1	-1	-1	-1	-1	-1	1
1426	妖兽突袭-焚香谷	1	-1	-1	-1	-1	-1	-1	1
1427	妖兽突袭-焚香谷	1	-1	-1	-1	-1	-1	-1	1
1428	妖兽突袭-焚香谷	1	-1	-1	-1	-1	-1	-1	1
1429	妖兽突袭-焚香谷	1	-1	-1	-1	-1	-1	-1	1
1430	妖兽突袭-焚香谷	1	-1	-1	-1	-1	-1	-1	1
1431	妖兽突袭-焚香谷	1	-1	-1	-1	-1	-1	-1	1
1432	妖兽突袭-焚香谷	1	-1	-1	-1	-1	-1	-1	1
1433	妖兽突袭-焚香谷	1	-1	-1	-1	-1	-1	-1	1
1434	妖兽突袭-焚香谷	1	-1	-1	-1	-1	-1	-1	1
1435	妖兽突袭-焚香谷	1	-1	-1	-1	-1	-1	-1	1
1436	妖兽突袭-焚香谷	1	-1	-1	-1	-1	-1	-1	1
1437	妖兽突袭-焚香谷	1	-1	-1	-1	-1	-1	-1	1
1438	妖兽突袭-焚香谷	1	-1	-1	-1	-1	-1	-1	1
1439	妖兽突袭-焚香谷	1	-1	-1	-1	-1	-1	-1	1
1440	妖兽突袭-焚香谷	1	-1	-1	-1	-1	-1	-1	1
1441	妖兽突袭-焚香谷	1	-1	-1	-1	-1	-1	-1	1
1442	妖兽突袭-焚香谷	1	-1	-1	-1	-1	-1	-1	1
1443	妖兽突袭-焚香谷	1	-1	-1	-1	-1	-1	-1	1
1444	妖兽突袭-焚香谷	1	-1	-1	-1	-1	-1	-1	1
1445	妖兽突袭-焚香谷	1	-1	-1	-1	-1	-1	-1	1
1446	妖兽突袭-七里峒	1	-1	-1	-1	-1	-1	-1	1
1447	妖兽突袭-七里峒	1	-1	-1	-1	-1	-1	-1	1
1448	妖兽突袭-七里峒	1	-1	-1	-1	-1	-1	-1	1
1449	妖兽突袭-七里峒	1	-1	-1	-1	-1	-1	-1	1
1450	妖兽突袭-七里峒	1	-1	-1	-1	-1	-1	-1	1
1451	妖兽突袭-七里峒	1	-1	-1	-1	-1	-1	-1	1
1452	妖兽突袭-七里峒	1	-1	-1	-1	-1	-1	-1	1
1453	妖兽突袭-七里峒	1	-1	-1	-1	-1	-1	-1	1
1454	妖兽突袭-七里峒	1	-1	-1	-1	-1	-1	-1	1
1455	妖兽突袭-七里峒	1	-1	-1	-1	-1	-1	-1	1
1456	妖兽突袭-七里峒	1	-1	-1	-1	-1	-1	-1	1
1457	妖兽突袭-七里峒	1	-1	-1	-1	-1	-1	-1	1
1458	妖兽突袭-七里峒	1	-1	-1	-1	-1	-1	-1	1
1459	妖兽突袭-七里峒	1	-1	-1	-1	-1	-1	-1	1
1460	妖兽突袭-七里峒	1	-1	-1	-1	-1	-1	-1	1
1461	妖兽突袭-七里峒	1	-1	-1	-1	-1	-1	-1	1
1462	妖兽突袭-七里峒	1	-1	-1	-1	-1	-1	-1	1
1463	妖兽突袭-七里峒	1	-1	-1	-1	-1	-1	-1	1
1464	妖兽突袭-七里峒	1	-1	-1	-1	-1	-1	-1	1
1465	妖兽突袭-七里峒	1	-1	-1	-1	-1	-1	-1	1
1466	妖兽突袭-十万大山	1	-1	-1	-1	-1	-1	-1	1
1467	妖兽突袭-十万大山	1	-1	-1	-1	-1	-1	-1	1
1468	妖兽突袭-十万大山	1	-1	-1	-1	-1	-1	-1	1
1469	妖兽突袭-十万大山	1	-1	-1	-1	-1	-1	-1	1
1470	妖兽突袭-十万大山	1	-1	-1	-1	-1	-1	-1	1
1471	妖兽突袭-十万大山	1	-1	-1	-1	-1	-1	-1	1
1472	妖兽突袭-十万大山	1	-1	-1	-1	-1	-1	-1	1
1473	妖兽突袭-十万大山	1	-1	-1	-1	-1	-1	-1	1
1474	妖兽突袭-十万大山	1	-1	-1	-1	-1	-1	-1	1
1475	妖兽突袭-十万大山	1	-1	-1	-1	-1	-1	-1	1
1476	妖兽突袭-十万大山	1	-1	-1	-1	-1	-1	-1	1
1477	妖兽突袭-十万大山	1	-1	-1	-1	-1	-1	-1	1
1478	妖兽突袭-十万大山	1	-1	-1	-1	-1	-1	-1	1
1479	妖兽突袭-十万大山	1	-1	-1	-1	-1	-1	-1	1
1480	妖兽突袭-十万大山	1	-1	-1	-1	-1	-1	-1	1
1481	妖兽突袭-十万大山	1	-1	-1	-1	-1	-1	-1	1
1482	妖兽突袭-十万大山	1	-1	-1	-1	-1	-1	-1	1
1483	妖兽突袭-十万大山	1	-1	-1	-1	-1	-1	-1	1
1484	妖兽突袭-十万大山	1	-1	-1	-1	-1	-1	-1	1
1485	妖兽突袭-十万大山	1	-1	-1	-1	-1	-1	-1	1
1486	妖兽突袭-毒蛇谷	1	-1	-1	-1	-1	-1	-1	1
1487	妖兽突袭-毒蛇谷	1	-1	-1	-1	-1	-1	-1	1
1488	妖兽突袭-毒蛇谷	1	-1	-1	-1	-1	-1	-1	1
1489	妖兽突袭-毒蛇谷	1	-1	-1	-1	-1	-1	-1	1
1490	妖兽突袭-毒蛇谷	1	-1	-1	-1	-1	-1	-1	1
1491	妖兽突袭-毒蛇谷	1	-1	-1	-1	-1	-1	-1	1
1492	妖兽突袭-毒蛇谷	1	-1	-1	-1	-1	-1	-1	1
1493	妖兽突袭-毒蛇谷	1	-1	-1	-1	-1	-1	-1	1
1494	妖兽突袭-毒蛇谷	1	-1	-1	-1	-1	-1	-1	1
1495	妖兽突袭-毒蛇谷	1	-1	-1	-1	-1	-1	-1	1
1496	妖兽突袭-毒蛇谷	1	-1	-1	-1	-1	-1	-1	1
1497	妖兽突袭-毒蛇谷	1	-1	-1	-1	-1	-1	-1	1
1498	妖兽突袭-毒蛇谷	1	-1	-1	-1	-1	-1	-1	1
1499	妖兽突袭-毒蛇谷	1	-1	-1	-1	-1	-1	-1	1
1500	妖兽突袭-毒蛇谷	1	-1	-1	-1	-1	-1	-1	1
1501	妖兽突袭-毒蛇谷	1	-1	-1	-1	-1	-1	-1	1
1502	妖兽突袭-毒蛇谷	1	-1	-1	-1	-1	-1	-1	1
1503	妖兽突袭-毒蛇谷	1	-1	-1	-1	-1	-1	-1	1
1504	妖兽突袭-毒蛇谷	1	-1	-1	-1	-1	-1	-1	1
1505	妖兽突袭-毒蛇谷	1	-1	-1	-1	-1	-1	-1	1
1506	妖兽突袭-蛮荒	1	-1	-1	-1	-1	-1	-1	1
1507	妖兽突袭-蛮荒	1	-1	-1	-1	-1	-1	-1	1
1508	妖兽突袭-蛮荒	1	-1	-1	-1	-1	-1	-1	1
1509	妖兽突袭-蛮荒	1	-1	-1	-1	-1	-1	-1	1
1510	妖兽突袭-蛮荒	1	-1	-1	-1	-1	-1	-1	1
1511	妖兽突袭-蛮荒	1	-1	-1	-1	-1	-1	-1	1
1512	妖兽突袭-蛮荒	1	-1	-1	-1	-1	-1	-1	1
1513	妖兽突袭-蛮荒	1	-1	-1	-1	-1	-1	-1	1
1514	妖兽突袭-蛮荒	1	-1	-1	-1	-1	-1	-1	1
1515	妖兽突袭-蛮荒	1	-1	-1	-1	-1	-1	-1	1
1516	妖兽突袭-蛮荒	1	-1	-1	-1	-1	-1	-1	1
1517	妖兽突袭-蛮荒	1	-1	-1	-1	-1	-1	-1	1
1518	妖兽突袭-蛮荒	1	-1	-1	-1	-1	-1	-1	1
1519	妖兽突袭-蛮荒	1	-1	-1	-1	-1	-1	-1	1
1520	妖兽突袭-蛮荒	1	-1	-1	-1	-1	-1	-1	1
1521	妖兽突袭-蛮荒	1	-1	-1	-1	-1	-1	-1	1
1522	妖兽突袭-蛮荒	1	-1	-1	-1	-1	-1	-1	1
1523	妖兽突袭-蛮荒	1	-1	-1	-1	-1	-1	-1	1
1524	妖兽突袭-蛮荒	1	-1	-1	-1	-1	-1	-1	1
1525	妖兽突袭-蛮荒	1	-1	-1	-1	-1	-1	-1	1
1526	妖兽突袭-昆仑	1	-1	-1	-1	-1	-1	-1	1
1527	妖兽突袭-昆仑	1	-1	-1	-1	-1	-1	-1	1
1528	妖兽突袭-昆仑	1	-1	-1	-1	-1	-1	-1	1
1529	妖兽突袭-昆仑	1	-1	-1	-1	-1	-1	-1	1
1530	妖兽突袭-昆仑	1	-1	-1	-1	-1	-1	-1	1
1531	妖兽突袭-昆仑	1	-1	-1	-1	-1	-1	-1	1
1532	妖兽突袭-昆仑	1	-1	-1	-1	-1	-1	-1	1
1533	妖兽突袭-昆仑	1	-1	-1	-1	-1	-1	-1	1
1534	妖兽突袭-昆仑	1	-1	-1	-1	-1	-1	-1	1
1535	妖兽突袭-昆仑	1	-1	-1	-1	-1	-1	-1	1
1536	妖兽突袭-昆仑	1	-1	-1	-1	-1	-1	-1	1
1537	妖兽突袭-昆仑	1	-1	-1	-1	-1	-1	-1	1
1538	妖兽突袭-昆仑	1	-1	-1	-1	-1	-1	-1	1
1539	妖兽突袭-昆仑	1	-1	-1	-1	-1	-1	-1	1
1540	妖兽突袭-昆仑	1	-1	-1	-1	-1	-1	-1	1
1541	妖兽突袭-昆仑	1	-1	-1	-1	-1	-1	-1	1
1542	妖兽突袭-昆仑	1	-1	-1	-1	-1	-1	-1	1
1543	妖兽突袭-昆仑	1	-1	-1	-1	-1	-1	-1	1
1544	妖兽突袭-昆仑	1	-1	-1	-1	-1	-1	-1	1
1545	妖兽突袭-昆仑	1	-1	-1	-1	-1	-1	-1	1
1546	妖兽突袭-鸿蒙古地	1	-1	-1	-1	-1	-1	-1	1
1547	妖兽突袭-鸿蒙古地	1	-1	-1	-1	-1	-1	-1	1
1548	妖兽突袭-鸿蒙古地	1	-1	-1	-1	-1	-1	-1	1
1549	妖兽突袭-鸿蒙古地	1	-1	-1	-1	-1	-1	-1	1
1550	妖兽突袭-鸿蒙古地	1	-1	-1	-1	-1	-1	-1	1
1551	妖兽突袭-鸿蒙古地	1	-1	-1	-1	-1	-1	-1	1
1552	妖兽突袭-鸿蒙古地	1	-1	-1	-1	-1	-1	-1	1
1553	妖兽突袭-鸿蒙古地	1	-1	-1	-1	-1	-1	-1	1
1554	妖兽突袭-鸿蒙古地	1	-1	-1	-1	-1	-1	-1	1
1555	妖兽突袭-鸿蒙古地	1	-1	-1	-1	-1	-1	-1	1
1556	妖兽突袭-鸿蒙古地	1	-1	-1	-1	-1	-1	-1	1
1557	妖兽突袭-鸿蒙古地	1	-1	-1	-1	-1	-1	-1	1
1558	妖兽突袭-鸿蒙古地	1	-1	-1	-1	-1	-1	-1	1
1559	妖兽突袭-鸿蒙古地	1	-1	-1	-1	-1	-1	-1	1
1560	妖兽突袭-鸿蒙古地	1	-1	-1	-1	-1	-1	-1	1
1561	妖兽突袭-鸿蒙古地	1	-1	-1	-1	-1	-1	-1	1
1562	妖兽突袭-鸿蒙古地	1	-1	-1	-1	-1	-1	-1	1
1563	妖兽突袭-鸿蒙古地	1	-1	-1	-1	-1	-1	-1	1
1564	妖兽突袭-鸿蒙古地	1	-1	-1	-1	-1	-1	-1	1
1565	妖兽突袭-鸿蒙古地	1	-1	-1	-1	-1	-1	-1	1
1566	妖兽突袭-修罗	1	-1	-1	-1	-1	-1	-1	1
1567	妖兽突袭-修罗	1	-1	-1	-1	-1	-1	-1	1
1568	妖兽突袭-修罗	1	-1	-1	-1	-1	-1	-1	1
1569	妖兽突袭-修罗	1	-1	-1	-1	-1	-1	-1	1
1570	妖兽突袭-修罗	1	-1	-1	-1	-1	-1	-1	1
1571	妖兽突袭-修罗	1	-1	-1	-1	-1	-1	-1	1
1572	妖兽突袭-修罗	1	-1	-1	-1	-1	-1	-1	1
1573	妖兽突袭-修罗	1	-1	-1	-1	-1	-1	-1	1
1574	妖兽突袭-修罗	1	-1	-1	-1	-1	-1	-1	1
1575	妖兽突袭-修罗	1	-1	-1	-1	-1	-1	-1	1
1576	妖兽突袭-修罗	1	-1	-1	-1	-1	-1	-1	1
1577	妖兽突袭-修罗	1	-1	-1	-1	-1	-1	-1	1
1578	妖兽突袭-修罗	1	-1	-1	-1	-1	-1	-1	1
1579	妖兽突袭-修罗	1	-1	-1	-1	-1	-1	-1	1
1580	妖兽突袭-修罗	1	-1	-1	-1	-1	-1	-1	1
1581	妖兽突袭-修罗	1	-1	-1	-1	-1	-1	-1	1
1582	妖兽突袭-修罗	1	-1	-1	-1	-1	-1	-1	1
1583	妖兽突袭-修罗	1	-1	-1	-1	-1	-1	-1	1
1584	妖兽突袭-修罗	1	-1	-1	-1	-1	-1	-1	1
1585	妖兽突袭-修罗	1	-1	-1	-1	-1	-1	-1	1
1586	妖兽突袭-盘龙峰	1	-1	-1	-1	-1	-1	-1	1
1587	妖兽突袭-盘龙峰	1	-1	-1	-1	-1	-1	-1	1
1588	妖兽突袭-盘龙峰	1	-1	-1	-1	-1	-1	-1	1
1589	妖兽突袭-盘龙峰	1	-1	-1	-1	-1	-1	-1	1
1590	妖兽突袭-盘龙峰	1	-1	-1	-1	-1	-1	-1	1
1591	妖兽突袭-盘龙峰	1	-1	-1	-1	-1	-1	-1	1
1592	妖兽突袭-盘龙峰	1	-1	-1	-1	-1	-1	-1	1
1593	妖兽突袭-盘龙峰	1	-1	-1	-1	-1	-1	-1	1
1594	妖兽突袭-盘龙峰	1	-1	-1	-1	-1	-1	-1	1
1595	妖兽突袭-盘龙峰	1	-1	-1	-1	-1	-1	-1	1
1596	妖兽突袭-盘龙峰	1	-1	-1	-1	-1	-1	-1	1
1597	妖兽突袭-盘龙峰	1	-1	-1	-1	-1	-1	-1	1
1598	妖兽突袭-盘龙峰	1	-1	-1	-1	-1	-1	-1	1
1599	妖兽突袭-盘龙峰	1	-1	-1	-1	-1	-1	-1	1
1600	妖兽突袭-盘龙峰	1	-1	-1	-1	-1	-1	-1	1
1601	妖兽突袭-盘龙峰	1	-1	-1	-1	-1	-1	-1	1
1602	妖兽突袭-盘龙峰	1	-1	-1	-1	-1	-1	-1	1
1603	妖兽突袭-盘龙峰	1	-1	-1	-1	-1	-1	-1	1
1604	妖兽突袭-盘龙峰	1	-1	-1	-1	-1	-1	-1	1
1605	妖兽突袭-盘龙峰	1	-1	-1	-1	-1	-1	-1	1
1606	杀怪-隐藏-往事随风（1）	5	-1	-1	-1	-1	-1	-1	0
1607	杀怪-隐藏-往事随风（2）	5	1606	-1	-1	-1	-1	-1	0
1608	杀怪-隐藏-竹海万顷（1）	12	-1	-1	-1	-1	-1	-1	0
1609	杀怪-隐藏-竹海万顷（2）	12	1608	-1	-1	-1	-1	-1	0
1610	杀怪-隐藏-铁腕无情（1）	12	-1	-1	-1	-1	-1	-1	0
1611	杀怪-隐藏-铁腕无情（2）	12	1610	-1	-1	-1	-1	-1	0
1612	杀怪-隐藏-玉面郎君（1）	12	-1	-1	-1	-1	-1	-1	0
1613	杀怪-隐藏-玉面郎君（2）	12	1612	-1	-1	-1	-1	-1	0
1614	杀怪-隐藏-冷血嗜杀（1）	12	-1	-1	-1	-1	-1	-1	0
1615	杀怪-隐藏-冷血嗜杀（2）	12	1614	-1	-1	-1	-1	-1	0
1616	帮会环任务-寻人-寻访故人	1	-1	-1	-1	-1	-1	-1	1
1617	帮会环任务-寻人-寻访故人	1	-1	-1	-1	-1	-1	-1	1
1618	帮会环任务-寻人-寻访故人	1	-1	-1	-1	-1	-1	-1	1
1619	帮会环任务-寻人-寻访故人	1	-1	-1	-1	-1	-1	-1	1
1620	帮会环任务-寻人-寻访故人	1	-1	-1	-1	-1	-1	-1	1
1621	帮会环任务-寻人-寻访故人	1	-1	-1	-1	-1	-1	-1	1
1622	帮会环任务-寻人-寻访故人	1	-1	-1	-1	-1	-1	-1	1
1623	帮会环任务-寻人-寻访故人	1	-1	-1	-1	-1	-1	-1	1
1624	帮会环任务-寻人-寻访故人	1	-1	-1	-1	-1	-1	-1	1
1625	帮会环任务-寻人-寻访故人	1	-1	-1	-1	-1	-1	-1	1
1626	帮会环任务-寻人-寻访故人	1	-1	-1	-1	-1	-1	-1	1
1627	帮会环任务-寻人-寻访故人	1	-1	-1	-1	-1	-1	-1	1
1628	帮会环任务-寻人-寻访故人	1	-1	-1	-1	-1	-1	-1	1
1629	帮会环任务-寻人-寻访故人	1	-1	-1	-1	-1	-1	-1	1
1630	帮会环任务-寻人-寻访故人	1	-1	-1	-1	-1	-1	-1	1
1631	帮会环任务-寻人-寻访故人	1	-1	-1	-1	-1	-1	-1	1
1632	帮会环任务-寻人-寻访故人	1	-1	-1	-1	-1	-1	-1	1
1633	帮会环任务-寻人-寻访故人	1	-1	-1	-1	-1	-1	-1	1
1634	帮会环任务-寻人-寻访故人	1	-1	-1	-1	-1	-1	-1	1
1635	帮会环任务-寻人-寻访故人	1	-1	-1	-1	-1	-1	-1	1
1636	帮会环任务-寻人-寻访故人	1	-1	-1	-1	-1	-1	-1	1
1637	帮会环任务-寻人-寻访故人	1	-1	-1	-1	-1	-1	-1	1
1638	帮会环任务-寻人-寻访故人	1	-1	-1	-1	-1	-1	-1	1
1639	帮会环任务-寻人-寻访故人	1	-1	-1	-1	-1	-1	-1	1
1640	帮会环任务-寻人-寻访故人	1	-1	-1	-1	-1	-1	-1	1
1641	帮会环任务-寻人-寻访故人	1	-1	-1	-1	-1	-1	-1	1
1642	帮会环任务-寻人-寻访故人	1	-1	-1	-1	-1	-1	-1	1
1643	帮会环任务-寻人-寻访故人	1	-1	-1	-1	-1	-1	-1	1
1644	帮会环任务-寻人-寻访故人	1	-1	-1	-1	-1	-1	-1	1
