Id	Name	Name	Title	ResPath	CommonAnimPath	AnimPath	HeadPic	HalfFakeOjbID	HeadInfoHeight	DamageBoardHeight	Scale	DeadSound01	DeadSound02	DeadSound03	DeadEffectId	SpecialStandAnimId	SpecialRunAnimId	SpecialDeadAnimId	AttackSoundRate	AttcackSoundId	HitSoundRate	HitSoundId	ModelType	EffectScale	OffsetX	OffsetY	OffsetZ	ColliderRadius	ColliderHeight	NpcAttack1SoundId	NpcAttack2SoundId
435	七里峒-水缸	水缸	NPC	Npc_empty				-1	0.4	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
436	七里峒-焚香弟子尸首	焚香弟子尸首	NPC	Npc_lixun_1		Animation/Player/Man/Qingyun	head-shaolin	188	1.8	2	1	24	23	22	-1	225	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
437	七里峒-枯叶堆	枯叶堆	任务点	Npc_Pobudui_1				-1	0.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
438	七里峒-捕雀网	捕雀网	任务点	Npc_Pobudui_1				-1	0.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
439	七里峒-火堆	火堆	任务点	Npc_Pobudui_1				-1	0.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
440	七里峒-黑心果树	黑心果树	任务点	Npc_empty				-1	0.4	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
441	七里峒-紫叶赤茎花	紫叶赤茎花	任务点	Npc_empty				-1	0.4	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
442	七里峒-酒袋	酒袋	任务点	Npc_Pobudui_1				-1	0.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
443	七里峒-流氓	流氓	怪物	Npc_dutu_1		Animation/NPC/Man/MatureMan/No_Weapon	head-shaolin	295	1.8	2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
444	七里峒-长尾熊	长尾熊	怪物	Npc_mangshanxiong_1		Animation/NPC/Animal/Pig	TianShanHead	52	2	2.2	1	403	403	403	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	401	402
445	七里峒-赤眼猪妖	赤眼猪妖	怪物	Npc_yezhu_2		Animation/NPC/Animal/Pig	TianShanHead	52	1.3	1.5	0.6	76	76	76	-1	-1	-1	-1	0	-1	80	78	3	-1	0	0	0	0.5	3	252	253
446	七里峒-苗人男子	苗人男子	怪物	Npc_miaozunanzhanshi_1		Animation/NPC/Man/Strong/One_Sword	head-shaolin	300	2.1	2.3	1	24	23	22	-1	-1	-1	-1	50	544	80	19	1	-1	0	0	0	0.5	3	542	543
447	七里峒-黎族战士	黎族战士	怪物	Npc_lizunvzhanshi_1		Animation/NPC/Woman/MatureWoman/Long_Weapon	TianShanHead	303	1.8	2	1	25	247	248	-1	-1	-1	-1	50	547	80	20	2	-1	0	0	0	0.5	3	545	546
448	七里峒-阿合台	阿合台	怪物	Npc_xixuelaoyao_1		Animation/NPC/Man/MatureMan/Magic	head-shaolin	293	1.8	2	1	24	23	22	-1	-1	-1	-1	50	-1	80	19	1	-1	0	0	0	0.5	3	512	513
449	七里峒-黎族族长	黎族族长	怪物	Npc_lizunanzhanshi_1		Animation/NPC/Man/Strong/Long_Weapon	head-shaolin	297	2.1	2.3	1	24	23	22	-1	-1	-1	-1	50	409	80	19	1	-1	0	0	0	0.5	3	410	411
450	鬼王宗-鬼王-坐着	鬼王	NPC	Npc_guiwang_1		Animation/NPC/Man/Strong/Magic	head-shaolin	298	2.1	2.3	1	24	23	22	-1	136	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
451	河阳城-家丁	家丁	NPC	Npc_jiading_1		Animation/NPC/Man/MatureMan/No_Weapon	TianShanHead	295	1.8	2	1	24	23	22	-1	-1	-1	-1	50	15	80	21	1	-1	0	0	0	0.5	3	190	191
452	镇魔古洞-聚火盆	镇魔古洞-聚火盆	怪物	Npc_Juhuopen				-1	3.5	2.5	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
453	镇魔古洞-传送石	镇魔古洞-传送石	怪物	Npc_Chuansongzhen				-1	3	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
454	镇魔古洞-BOSS1	镇魔古洞-BOSS1	怪物	Npc_cangsongdaoren_1		Animation/NPC/Man/MatureMan/Magic	DaLiHead	293	1.8	2	1	24	23	22	-1	-1	-1	-1	50	-1	80	19	1	-1	0	0	0	0.5	3	515	516
455	镇魔古洞-小怪1	镇魔古洞-小怪1	怪物	Npc_cangsongdaoren_1		Animation/NPC/Man/MatureMan/Magic	DaLiHead	293	1.8	2	1	24	23	22	-1	-1	-1	-1	50	-1	80	19	1	-1	0	0	0	0.5	3	515	516
456	镇魔古洞-小怪2	镇魔古洞-小怪2	怪物	Npc_cangsongdaoren_1		Animation/NPC/Man/MatureMan/Magic	DaLiHead	293	1.8	2	1	24	23	22	-1	-1	-1	-1	50	-1	80	19	1	-1	0	0	0	0.5	3	515	516
457	镇魔古洞-BOSS2	镇魔古洞-BOSS2	怪物	Npc_cangsongdaoren_1		Animation/NPC/Man/MatureMan/Magic	DaLiHead	293	1.8	2	1	24	23	22	-1	-1	-1	-1	50	-1	80	19	1	-1	0	0	0	0.5	3	515	516
458	镇魔古洞-小怪3	镇魔古洞-小怪3	怪物	Npc_cangsongdaoren_1		Animation/NPC/Man/MatureMan/Magic	DaLiHead	293	1.8	2	1	24	23	22	-1	-1	-1	-1	50	-1	80	19	1	-1	0	0	0	0.5	3	515	516
459	镇魔古洞-小怪4	镇魔古洞-小怪4	怪物	Npc_cangsongdaoren_1		Animation/NPC/Man/MatureMan/Magic	DaLiHead	293	1.8	2	1	24	23	22	-1	-1	-1	-1	50	-1	80	19	1	-1	0	0	0	0.5	3	515	516
460	镇魔古洞-BOSS3	镇魔古洞-BOSS3	怪物	Npc_cangsongdaoren_1		Animation/NPC/Man/MatureMan/Magic	DaLiHead	293	1.8	2	1	24	23	22	-1	-1	-1	-1	50	-1	80	19	1	-1	0	0	0	0.5	3	515	516
461	镇魔古洞-BOSS3召唤小怪	镇魔古洞-BOSS3召唤小怪	怪物	Npc_cangsongdaoren_1		Animation/NPC/Man/MatureMan/Magic	DaLiHead	293	1.8	2	1	24	23	22	-1	-1	-1	-1	50	-1	80	19	1	-1	0	0	0	0.5	3	515	516
462	镇魔古洞-BOSS4	镇魔古洞-BOSS4	怪物	Npc_cangsongdaoren_1		Animation/NPC/Man/MatureMan/Magic	DaLiHead	293	1.8	2	1	24	23	22	-1	-1	-1	-1	50	-1	80	19	1	-1	0	0	0	0.5	3	515	516
463	镇魔古洞-召唤BOSS1	镇魔古洞-召唤BOSS1	怪物	Npc_cangsongdaoren_1		Animation/NPC/Man/MatureMan/Magic	DaLiHead	293	1.8	2	1	24	23	22	-1	-1	-1	-1	50	-1	80	19	1	-1	0	0	0	0.5	3	515	516
464	镇魔古洞-召唤BOSS2	镇魔古洞-召唤BOSS2	怪物	Npc_cangsongdaoren_1		Animation/NPC/Man/MatureMan/Magic	DaLiHead	293	1.8	2	1	24	23	22	-1	-1	-1	-1	50	-1	80	19	1	-1	0	0	0	0.5	3	515	516
465	镇魔古洞-召唤BOSS3	镇魔古洞-召唤BOSS3	怪物	Npc_cangsongdaoren_1		Animation/NPC/Man/MatureMan/Magic	DaLiHead	293	1.8	2	1	24	23	22	-1	-1	-1	-1	50	-1	80	19	1	-1	0	0	0	0.5	3	515	516
466	镇魔古洞-召唤BOSS4	镇魔古洞-召唤BOSS4	怪物	Npc_cangsongdaoren_1		Animation/NPC/Man/MatureMan/Magic	DaLiHead	293	1.8	2	1	24	23	22	-1	-1	-1	-1	50	-1	80	19	1	-1	0	0	0	0.5	3	515	516
467	镇魔古洞-召唤BOSS5	镇魔古洞-召唤BOSS5	怪物	Npc_cangsongdaoren_1		Animation/NPC/Man/MatureMan/Magic	DaLiHead	293	1.8	2	1	24	23	22	-1	-1	-1	-1	50	-1	80	19	1	-1	0	0	0	0.5	3	515	516
468	镇魔古洞-召唤BOSS6	镇魔古洞-召唤BOSS6	怪物	Npc_cangsongdaoren_1		Animation/NPC/Man/MatureMan/Magic	DaLiHead	293	1.8	2	1	24	23	22	-1	-1	-1	-1	50	-1	80	19	1	-1	0	0	0	0.5	3	515	516
469	家族聚餐-大餐	大份美食		Npc_jiazugao_1				191	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
470	家族聚餐-中餐	中份美食		Npc_jiazuzhong_1				192	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
471	家族聚餐-小餐	小份美食		Npc_jiazudi_1				193	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
472	野猪	野猪	怪物	Npc_yezhu_1		Animation/NPC/Animal/Pig	TianShanHead	52	1.3	1.5	0.6	76	76	76	-1	-1	-1	-1	0	-1	80	78	3	-1	0	0	0	0.5	3	252	253
473	云游医师1-河阳	云游医师	NPC	Npc_wuyao_1		Animation/NPC/Man/MatureMan/Magic	head-shaolin	293	1.8	2	1	391	391	391	-1	-1	-1	-1	50	-1	80	21	1	-1	0	0	0	0.5	3	388	389
474	云游医师2-河阳	云游医师	NPC	Npc_wuyao_1		Animation/NPC/Man/MatureMan/Magic	head-shaolin	293	1.8	2	1	391	391	391	-1	-1	-1	-1	50	-1	80	21	1	-1	0	0	0	0.5	3	388	389
475	废弃	废弃	NPC	Npc_qingyunnandizi_1		Animation/NPC/Man/MatureMan/One_Sword	head-shaolin	296	6	2	1.7	-1	-1	-1	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	1.5	3	-1	-1
476	废弃	废弃	NPC	Npc_qingyunnandizi_1		Animation/NPC/Man/MatureMan/One_Sword	head-shaolin	296	6	2	1.7	-1	-1	-1	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	1.5	3	-1	-1
477	废弃	废弃	NPC	Npc_qingyunnandizi_1		Animation/NPC/Man/MatureMan/One_Sword	head-shaolin	296	10	2	2.5	-1	-1	-1	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	1.5	3	-1	-1
478	帮战-采集点	帮战-采集点	NPC	Npc_caijidian				-1	0	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	1	3	-1	-1
479	野外精英-青云山-悟空	悟空	BOSS	Npc_sanyanxionghou_1		Animation/NPC/Man/Titan	head-shaolin	301	4	4.5	2	338	338	338	-1	-1	-1	-1	0	-1	80	341	1	-1	0	0	0	0.5	3	339	340
480	野外精英-狐岐山-狐王	狐王	怪物	Npc_jiuweitianhu_1		Animation/NPC/Animal/Fox	DaLiHead	-1	4.2	4.6	4	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	-1	-1
481	野外精英-逍遥涧-桃夭夭	桃夭夭	怪物	Npc_huamei_1		Animation/NPC/Woman/MatureWoman/Magic	TianShanHead	304	3.3	3.5	2	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	71	280
482	野外精英-天音寺-火头陀	火头陀	怪物	Npc_baiduzi_1		Animation/NPC/Man/Child/Magic	head-shaolin	289	3	3.2	2	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
483	野外精英-空桑山-火头陀	蝠王	怪物	Npc_bianfu_4		Animation/NPC/Animal/Bat	head-shaolin	302	3.3	3.5	2	75	75	75	-1	-1	-1	-1	0	-1	80	298	5	-1	0	0	0	0.5	3	296	297
484	野外精英-小池镇-火头陀	六尾	怪物	Npc_xiaoqian_1		Animation/NPC/Woman/MatureWoman/Magic	head-shaolin	304	3	3.2	2	25	247	248	-1	-1	-1	-1	50	14	80	20	2	-1	0	0	0	0.5	3	-1	-1
485	野外精英-流波山-火头陀	女帝	怪物	Npc_shuizei_1		Animation/NPC/Man/MatureMan/One_Sword	head-shaolin	296	2.5	2.7	1.5	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	263	264
486	野外精英-大王村-火头陀	山贼首领	怪物	Npc_shanzei_1		Animation/NPC/Man/MatureMan/One_Sword	TianShanHead	296	3.3	3.5	2	24	23	22	-1	-1	-1	-1	50	15	80	21	1	-1	0	0	0	0.5	3	263	264
487	野外精英-死亡沼泽-火头陀	鱼人首领	怪物	Npc_renyu_1		Animation/NPC/Man/Titan	TianShanHead	301	4.3	4.5	2	188	188	188	-1	-1	-1	-1	0	-1	80	189	1	-1	0	0	0	0.5	3	374	375
488	野外精英-焚香谷-火头陀	火灵	怪物	Npc_yaotong_1		Animation/NPC/Animal/Fairy	TianShanHead	-1	1.8	2	1	-1	-1	-1	201	-1	-1	61	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
489	野外精英-七里峒-火头陀	黎族战士	怪物	Npc_lizunanzhanshi_1		Animation/NPC/Man/Strong/Long_Weapon	head-shaolin	297	3.3	3.5	1.5	24	23	22	-1	-1	-1	-1	50	409	80	19	1	-1	0	0	0	0.5	3	410	411
490	野外精英-十万大山-火头陀	古巫族战士	怪物	Npc_guwuzunan_1		Animation/NPC/Man/Strong/One_Sword	head-shaolin	300	3.3	3.5	1.5	24	23	22	-1	-1	-1	-1	50	568	80	19	1	-1	0	0	0	0.5	3	566	567
491	野外精英-毒蛇谷-火头陀	大毒尸	怪物	Npc_dushi_1		Animation/NPC/Man/MatureMan/No_Weapon	head-shaolin	295	3.3	3.5	2	188	188	188	-1	-1	-1	-1	0	-1	80	189	1	-1	0	0	0	0.5	3	72	187
492	野外精英-蛮荒-火头陀	巨人	怪物	Npc_tumagu_1		Animation/NPC/Man/Strong/No_Weapon	DaLiHead	299	3.3	3.5	1.5	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
493	喜娘-飞天婚礼	喜娘	NPC	Npc_yanhong_1		Animation/NPC/Woman/MatureWoman/No_Weapon	head-shaolin	305	1.6	2	1	25	247	248	-1	-1	-1	-1	50	14	80	20	2	-1	0	0	0	0.5	3	506	507
494	金童-飞天婚礼	金童	NPC	Npc_xiaonanhai_1		Animation/NPC/Man/Child/No_Weapon	head-shaolin	289	1.8	2	1	501	501	501	-1	-1	-1	-1	50	496	80	500	1	-1	0	0	0	0.5	3	497	498
495	玉女-飞天婚礼	玉女	NPC	Npc_xiaonvhai_1		Animation/NPC/Man/Child/No_Weapon	TianShanHead	289	1.6	2	1	25	247	248	-1	-1	-1	-1	50	14	80	20	2	-1	0	0	0	0.5	3	-1	-1
496	喜娘-传统婚礼	喜娘	NPC	Npc_yanhong_1		Animation/NPC/Woman/MatureWoman/No_Weapon	head-shaolin	305	1.6	2	1	25	247	248	-1	-1	-1	-1	50	14	80	20	2	-1	0	0	0	0.5	3	506	507
497	金童-传统婚礼	金童	NPC	Npc_xiaonanhai_1		Animation/NPC/Man/Child/No_Weapon	head-shaolin	289	1.8	2	1	501	501	501	-1	-1	-1	-1	50	496	80	500	1	-1	0	0	0	0.5	3	497	498
498	玉女-传统婚礼	玉女	NPC	Npc_xiaonvhai_1		Animation/NPC/Man/Child/No_Weapon	TianShanHead	289	1.6	2	1	25	247	248	-1	-1	-1	-1	50	14	80	20	2	-1	0	0	0	0.5	3	-1	-1
499	天音隐藏-奇怪的石像	奇怪的石像	NPC	Npc_shitoudiaoxiang_1				352	2.4	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
500	帮会宵小-NPC-聚宝盆	聚宝盆	NPC	Npc_baoxiang_1				353	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
501	十万大山-NPC-壮族巫师		NPC	Npc_dawushi_1		Animation/NPC/Man/Fat/Magic	DaLiHead	290	1.8	2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
502	十万大山-NPC-凶灵黑虎		NPC	Npc_guwuzunan_1		Animation/NPC/Man/Strong/One_Sword	head-shaolin	300	2.1	2	1	24	23	22	-1	-1	-1	-1	50	568	80	19	1	-1	0	0	0	0.5	3	566	567
503	十万大山-怪物-豹妖		怪物	Npc_equan_1		Animation/NPC/Animal/Wolf	TianShanHead	52	1.6	1.8	0.8	541	541	541	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	539	540
504	十万大山-怪物-巫族战士		怪物	Npc_guwuzunan_1		Animation/NPC/Man/Strong/One_Sword	head-shaolin	300	3.3	3.5	1.5	24	23	22	-1	-1	-1	-1	50	568	80	19	1	-1	0	0	0	0.5	3	566	567
505	十万大山-相位-饕餮		怪物	Npc_taotie_1		Animation/NPC/Animal/Beast	TianShanHead	288	3.5	3.7	1	393	393	393	-1	-1	-1	-1	0	-1	80	396	3	-1	0	0	0	0.5	3	394	578
506	特殊坐标-隐藏NPC-傅飞鱼	傅飞鱼	NPC	Npc_qinwuyan_1		Animation/NPC/Man/MatureMan/No_Weapon	DaLiHead	295	1.8	2	1	24	23	22	-1	-1	-1	-1	50	534	80	19	1	-1	0	0	0	0.5	3	533	533
507	十万大山-NPC-兽神		NPC	Npc_zhengchangshenshou_1		Animation/NPC/Man/Child/Magic	head-shaolin	289	1.8	2	1	420	420	420	-1	-1	-1	-1	50	418	80	419	1	-1	0	0	0	0.5	3	-1	-1
508	河阳城-隐藏NPC-玄学师	玄学师	NPC	Npc_cangsongdaoren_1		Animation/NPC/Man/MatureMan/Magic	DaLiHead	293	1.8	2	1	24	23	22	-1	-1	-1	-1	50	-1	80	19	1	-1	0	0	0	0.5	3	515	516
509	BOSS九尾天狐	九尾天狐	BOSS	Npc_jiuweitianhu_1		Animation/NPC/Animal/Fox	DaLiHead	-1	4.2	4.6	4	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	-1	-1
510	宠物-普通-萌狗-1级	萌狗	宠物	Npc_dahuanggou_01		Animation/NPC/Animal/Dog	head-shaolin	20	0.8	1.2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	261	261
511	宠物-稀有-萌狗-1级	萌狗	宠物	Npc_dahuanggou_03		Animation/NPC/Animal/Dog	head-shaolin	20	0.8	1.2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	261	261
512	宠物-普通-萌狗-12级	萌狗	宠物	Npc_dahuanggou_02		Animation/NPC/Animal/Dog	head-shaolin	20	0.8	1.2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	261	261
513	宠物-稀有-萌狗-12级	萌狗	宠物	Npc_dahuanggou_04		Animation/NPC/Animal/Dog	head-shaolin	20	0.8	1.2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	261	261
514	死泽-神农后裔	神农后裔	NPC	Npc_miaozunvzhanshi_1		Animation/NPC/Woman/MatureWoman/One_Sword	TianShanHead	306	1.6	2	1	25	247	248	-1	-1	-1	-1	50	14	80	20	2	-1	0	0	0	0.5	3	-1	-1
515	分享活动-活动大使	活动大使	NPC	Npc_xiaobai_1		Animation/NPC/Woman/MatureWoman/Magic	head-shaolin	304	1.6	2	1	25	247	248	-1	-1	-1	-1	50	14	80	20	2	-1	0	0	0	0.5	3	-1	-1
516	碧瑶	碧瑶	NPC	Npc_biyao_1		Animation/NPC/Woman/MatureWoman/Magic	head-shaolin	304	1.6	2	1	25	247	248	-1	-1	-1	-1	50	14	80	20	2	-1	0	0	0	0.5	3	-1	-1
517	幻月洞府-心魔-忧	心魔-忧	NPC	Npc_Huanyuemijing_YL1		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	2.3	2.5	1.5	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
518	幻月洞府-心魔-惧	心魔-惧	NPC	Npc_Huanyuemijing_YL1		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	2.3	2.5	1.5	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
519	幻月洞府-心魔-惊	心魔-惊	NPC	Npc_Huanyuemijing_YL1		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	2.3	2.5	1.5	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
520	幻月洞府-心魔-恐	心魔-恐	NPC	Npc_Huanyuemijing_YL1		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	2.3	2.5	1.5	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
521	幻月洞府-心魔-哀	心魔-哀	NPC	Npc_Huanyuemijing_YL1		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	2.3	2.5	1.5	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
522	幻月洞府-心魔-悲	心魔-悲	NPC	Npc_Huanyuemijing_YL1		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	2.3	2.5	1.5	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
523	幻月洞府-心魔-忧-爆炸	心魔-忧	NPC	Npc_Huanyuemijing_YL2		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	2.3	2.5	1.5	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
524	幻月洞府-心魔-惧-爆炸	心魔-惧	NPC	Npc_Huanyuemijing_YL2		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	2.3	2.5	1.5	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
525	幻月洞府-心魔-惊-爆炸	心魔-惊	NPC	Npc_Huanyuemijing_YL2		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	2.3	2.5	1.5	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
526	幻月洞府-心魔-恐-爆炸	心魔-恐	NPC	Npc_Huanyuemijing_YL2		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	2.3	2.5	1.5	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
527	幻月洞府-心魔-哀-爆炸	心魔-哀	NPC	Npc_Huanyuemijing_YL2		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	2.3	2.5	1.5	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
528	幻月洞府-心魔-悲-爆炸	心魔-悲	NPC	Npc_Huanyuemijing_YL2		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	2.3	2.5	1.5	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
529	捕猎-怪物-1级-山猪	山猪	怪物	Npc_yezhu_1		Animation/NPC/Animal/Pig	DaLiHead	17	1.2	1.4	0.5	76	76	76	-1	-1	-1	-1	0	-1	80	78	3	-1	0	0	0	0.5	3	252	253
530	捕猎-怪物-2级-赤练蛇	赤练蛇	怪物	Npc_qingshe_1		Animation/NPC/Animal/Snake	DaLiHead	17	1.6	1.8	0.2	538	538	538	-1	-1	-1	-1	0	-1	0	-1	4	-1	0	0	0	0.5	3	102	102
531	捕猎-怪物-3级-叶猴	叶猴	怪物	Npc_yehouzi_1		Animation/NPC/Animal/Baboon	TianShanHead	271	1.4	1.6	0.25	77	77	77	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	74	343
532	捕猎-怪物-4级-豺狼	豺狼	NPC	Npc_equan_2		Animation/NPC/Animal/Wolf	TianShanHead	52	1.6	1.8	0.8	541	541	541	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	539	540
533	捕猎-怪物-5级-鬃猪	鬃猪	怪物	Npc_yezhu_1		Animation/NPC/Animal/Pig	DaLiHead	17	1.2	1.4	0.5	76	76	76	-1	-1	-1	-1	0	-1	80	78	3	-1	0	0	0	0.5	3	252	253
534	毒蛇谷-怪物-毒蛇	毒蛇	怪物	Npc_qingshe_1		Animation/NPC/Animal/Snake	TianShanHead	17	1.6	1.8	0.2	538	538	538	-1	-1	-1	-1	0	-1	0	-1	4	-1	0	0	0	0.5	3	102	102
535	毒蛇谷-怪物-盗墓贼	盗墓贼	怪物	Npc_wuyao_1		Animation/NPC/Man/MatureMan/Magic	head-shaolin	293	1.8	2	1	391	391	391	-1	-1	-1	-1	50	-1	80	21	1	-1	0	0	0	0.5	3	388	389
536	宠物九尾狐	九尾天狐	宠物	Npc_jiuweitianhu_1		Animation/NPC/Animal/Fox	DaLiHead	-1	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	262	262
537	陆雪琪-舞剑	陆雪琪	NPC	Npc_luxueqi_1		Animation/NPC/Woman/MatureWoman/One_Sword	head-shaolin	306	1.6	2	1	25	247	248	-1	181	-1	-1	50	14	80	20	2	-1	0	0	0	0.5	3	217	218
538	摆摊模型-红	摆摊模型	NPC	Npc_baitan_2				209	1.4	1.5	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
539	摆摊模型-蓝	摆摊模型	NPC	Npc_baitan_1				209	1.4	1.5	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
540	正常兽神	正常兽神	NPC	Npc_zhengchangshenshou_1		Animation/NPC/Man/Child/Magic	head-shaolin	289	1.8	2	1	420	420	420	-1	-1	-1	-1	50	418	80	419	1	-1	0	0	0	0.5	3	-1	-1
541	魔化兽神	魔化兽神	BOSS	Npc_mohuashoushen_1		Animation/NPC/Man/Child/No_Weapon	head-shaolin	289	3	3.2	2	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
542	小男孩	小男孩	NPC	Npc_xiaonanhai_1		Animation/NPC/Man/Child/No_Weapon	head-shaolin	289	1.8	2	1	501	501	501	-1	-1	-1	-1	50	496	80	500	1	-1	0	0	0	0.5	3	497	498
543	小女孩	小女孩	NPC	Npc_xiaonvhai_1		Animation/NPC/Man/Child/No_Weapon	TianShanHead	289	1.6	2	1	25	247	248	-1	-1	-1	-1	50	14	80	20	2	-1	0	0	0	0.5	3	-1	-1
544	店小二	店小二	NPC	Npc_dianxiaoer_1		Animation/NPC/Man/MatureMan/No_Weapon	head-shaolin	295	1.8	2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
545	杜必书	杜必书	NPC	Npc_dubishu_1		Animation/NPC/Man/MatureMan/No_Weapon	head-shaolin	295	1.8	2	1	24	23	22	-1	-1	-1	-1	50	577	80	19	1	-1	0	0	0	0.5	3	575	576
