Id	Desc	Money	BindYuanBao	Exp	TitleID	ToolID1	ToolNum1	ToolID2	ToolNum2	ProItemID1	ProNum1	ProItemID2	ProNum2	ProItemID3	ProNum3	ProItemID4	ProNum4	ChoosedID	ItemID0	ItemNum0	ItemID1	ItemNum1	ItemID2	ItemNum2
1213	青云-隐藏1-神秘包裹	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1214	青云-隐藏1-小竹之行	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1215	青云-隐藏1-道出来历	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1216	青云-隐藏1-大竹之行	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1217	青云-隐藏1-好人发卡	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1218	青云-隐藏1-贪吃猴子	0	0	0	-1	2101	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1219	青云-隐藏2-似有玄机	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1220	青云-隐藏2-知无不晓	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1221	青云-隐藏2-谁是凶手	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1222	青云-隐藏2-灵尊大神	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1223	青云-隐藏2-艰难选择	0	0	0	-1	37006	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1224	夫妻-进阶-金婚	1314	0	520	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1225	夫妻-进阶-金婚	1314	0	520	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1226	夫妻-进阶-金婚	1314	0	520	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1227	【废弃】鬼王-隐藏任务-一掷千金（1）	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1228	【废弃】鬼王-隐藏任务-一掷千金（2）	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1229	【废弃】鬼王-隐藏任务-一掷千金（3）	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1230	鬼王-隐藏任务-泄露天机	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1231	鬼王-隐藏任务-将信将疑	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1232	鬼王-隐藏任务-慷慨之赠	0	0	0	-1	2128	1	37008	1	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1233	天音-隐藏1-有事交代	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1234	天音-隐藏1-撞钟和尚	0	0	0	-1	22501	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1235	天音-隐藏2-伪装者壹	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1236	天音-隐藏2-伪装者贰	0	0	0	-1	37007	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1237	聊天框特殊输入-隐藏-不忘初心	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1238	特殊物品使用-隐藏-河阳志（1）	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1239	特殊物品使用-隐藏-河阳志（2）	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1240	特殊物品使用-隐藏-河阳志（3）	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1241	特殊物品使用-隐藏-河阳志（4）	0	0	0	-1	2134	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1242	特殊物品使用-隐藏-河阳志（5）	0	0	0	-1	2120	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1243	特殊物品使用-隐藏-河阳志（6）	0	0	0	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1244	特殊坐标-隐藏-神秘来客（1）	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1245	特殊坐标-隐藏-神秘来客（2）	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1246	特殊坐标-隐藏-神秘来客（3）	0	0	0	-1	2110	1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1247	十万大山-主线-追踪圣器	100	0	20537	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1248	十万大山-主线-壮族巫师	100	0	20537	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1249	十万大山-主线-追击巫妖	100	0	20537	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1250	十万大山-主线-大战饕餮	100	0	20537	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1251	十万大山-主线-发光之物	100	0	20537	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1252	十万大山-主线-杀生和尚	100	0	20537	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1253	十万大山-主线-遮天蔽日	100	0	20537	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1254	十万大山-主线-埋葬尸体	100	0	20537	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1255	十万大山-主线-祛除瘴气	100	0	20537	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1256	十万大山-主线-驱赶困意	100	0	20537	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1257	十万大山-主线-突破兽潮	100	0	20537	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1258	十万大山-主线-女子雕像	100	0	20537	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1259	十万大山-主线-神秘魔力	100	0	20537	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1260	十万大山-主线-大战凶灵	100	0	20537	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1261	十万大山-主线-凶灵黑虎	100	0	20537	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1262	十万大山-主线-是非对错	100	0	22893	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1263	十万大山-主线-屡次进犯	100	0	22893	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1264	十万大山-主线-圣器齐聚	100	0	22893	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1265	十万大山-主线-大势已去	100	0	22893	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1266	十万大山-主线-兽神出世	100	0	22893	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1267	十万大山-主线-祭奠玲珑	100	0	22893	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1268	十万大山-主线-合欢秘术	100	0	22893	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1269	十万大山-主线-再探雕像	100	0	22893	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1270	十万大山-主线-魔力消失	100	0	22893	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1271	十万大山-主线-寻找青龙	100	0	22893	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1272	十万大山-主线-帮忙解围	100	0	22893	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1273	十万大山-主线-落难原因	100	0	22893	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1274	十万大山-主线-寻找戒指	100	0	22893	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1275	十万大山-主线-血炼媒介	100	0	22893	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1276	十万大山-主线-玲珑之心	100	0	22323	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1277	十万大山-主线-血炼戒指	100	0	22323	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1278	十万大山-主线-中原之危	100	0	22323	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1279	传播类-隐藏-英雄救美（1）	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1280	传播类-隐藏-英雄救美（2）	0	0	0	-1	13022	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1281	生活技能-隐藏-神秘藏宝图（1）	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1282	生活技能-隐藏-神秘藏宝图（2）	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1283	生活技能-隐藏-神秘藏宝图（3）	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1284	生活技能-隐藏-神秘藏宝图（4）	0	0	0	-1	4008	5	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1285	流波山-支线-嘴馋师姐	100	0	1710	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1286	流波山-支线-就地取材	100	0	1710	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1287	流波山-支线-不同风格	100	0	1710	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1288	流波山-支线-异域风情	100	0	1710	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1289	流波山-支线-闻香而来	100	0	1710	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1290	流波山-支线-襄煎太急	100	0	1710	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1291	流波山-支线-厨艺之道	100	0	1710	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1292	流波山-支线-狂野烹饪	100	0	1710	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1293	流波山-支线-大快朵顾	100	0	1710	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1294	流波山-支线-卧虎藏龙	100	0	1710	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1295	流波山-支线-在寻美味	100	0	1710	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1296	流波山-支线-吃的代价	100	0	1699	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1297	流波山-支线-合理搭配	100	0	1699	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1298	流波山-支线-采集野菜	100	0	1699	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1299	流波山-支线-清香扑鼻	100	0	1699	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1300	流波山-支线-搭配之法	100	0	1699	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1301	流波山-支线-煲汤高手	100	0	1699	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1302	流波山-支线-煲汤之法	100	0	1699	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1303	流波山-支线-四菜一汤	100	0	1699	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1304	流波山-支线-美食驾到	100	0	1699	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1305	大王村-支线-大王出处	100	0	2554	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1306	大王村-支线-更多故事	100	0	2554	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1307	大王村-支线-真实传说	100	0	2554	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1308	大王村-支线-准备祭典	100	0	2554	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1309	大王村-支线-寻找美酒	100	0	2554	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1310	大王村-支线-祭祀篝火	100	0	2554	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1311	大王村-支线-感恩大王	100	0	2554	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1312	大王村-支线-清理毒蛛	100	0	2554	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1313	大王村-支线-满载而回	100	0	2554	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1314	大王村-支线-暗夜明珠	100	0	2554	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1315	大王村-支线-祭典礼器	100	0	2554	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1316	大王村-支线-贪婪山贼	100	0	2554	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1317	大王村-支线-万事俱备	100	0	2554	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1318	大王村-支线-通知樵夫	100	0	2554	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1319	大王村-支线-邀请客人	100	0	2554	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1320	大王村-支线-邀请客人	100	0	2554	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1321	大王村-支线-邀请客人	100	0	2554	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1322	大王村-支线-邀请客人	100	0	2554	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1323	大王村-支线-万事俱备	100	0	2554	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1324	大王村-支线-又出差错	100	0	2554	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1325	大王村-支线-盛大祭典	100	0	2554	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1326	妖兽突袭-空桑山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1327	妖兽突袭-空桑山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1328	妖兽突袭-空桑山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1329	妖兽突袭-空桑山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1330	妖兽突袭-空桑山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1331	妖兽突袭-空桑山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1332	妖兽突袭-空桑山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1333	妖兽突袭-空桑山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1334	妖兽突袭-空桑山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1335	妖兽突袭-空桑山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1336	妖兽突袭-空桑山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1337	妖兽突袭-空桑山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1338	妖兽突袭-空桑山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1339	妖兽突袭-空桑山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1340	妖兽突袭-空桑山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1341	妖兽突袭-空桑山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1342	妖兽突袭-空桑山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1343	妖兽突袭-空桑山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1344	妖兽突袭-空桑山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1345	妖兽突袭-空桑山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1346	妖兽突袭-小池镇	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1347	妖兽突袭-小池镇	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1348	妖兽突袭-小池镇	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1349	妖兽突袭-小池镇	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1350	妖兽突袭-小池镇	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1351	妖兽突袭-小池镇	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1352	妖兽突袭-小池镇	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1353	妖兽突袭-小池镇	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1354	妖兽突袭-小池镇	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1355	妖兽突袭-小池镇	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1356	妖兽突袭-小池镇	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1357	妖兽突袭-小池镇	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1358	妖兽突袭-小池镇	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1359	妖兽突袭-小池镇	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1360	妖兽突袭-小池镇	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1361	妖兽突袭-小池镇	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1362	妖兽突袭-小池镇	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1363	妖兽突袭-小池镇	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1364	妖兽突袭-小池镇	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1365	妖兽突袭-小池镇	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1366	妖兽突袭-流波山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1367	妖兽突袭-流波山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1368	妖兽突袭-流波山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1369	妖兽突袭-流波山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1370	妖兽突袭-流波山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1371	妖兽突袭-流波山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1372	妖兽突袭-流波山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1373	妖兽突袭-流波山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1374	妖兽突袭-流波山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1375	妖兽突袭-流波山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1376	妖兽突袭-流波山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1377	妖兽突袭-流波山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1378	妖兽突袭-流波山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1379	妖兽突袭-流波山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1380	妖兽突袭-流波山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1381	妖兽突袭-流波山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1382	妖兽突袭-流波山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1383	妖兽突袭-流波山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1384	妖兽突袭-流波山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1385	妖兽突袭-流波山	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1386	妖兽突袭-大王村	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1387	妖兽突袭-大王村	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1388	妖兽突袭-大王村	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1389	妖兽突袭-大王村	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1390	妖兽突袭-大王村	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1391	妖兽突袭-大王村	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1392	妖兽突袭-大王村	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1393	妖兽突袭-大王村	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1394	妖兽突袭-大王村	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1395	妖兽突袭-大王村	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1396	妖兽突袭-大王村	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1397	妖兽突袭-大王村	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
